date,indicator,value,entity
2021-07-20,Weekly new hospital admissions,447.0,Germany
2021-07-21,Weekly new hospital admissions,470.0,Germany
2021-07-22,Weekly new hospital admissions,501.0,Germany
2021-07-23,Weekly new hospital admissions,540.0,Germany
2021-07-24,Weekly new hospital admissions,570.0,Germany
2021-07-25,Weekly new hospital admissions,593.0,Germany
2021-07-26,Weekly new hospital admissions,586.0,Germany
2021-07-27,Weekly new hospital admissions,573.0,Germany
2021-07-28,Weekly new hospital admissions,635.0,Germany
2021-07-29,Weekly new hospital admissions,682.0,Germany
2021-07-30,Weekly new hospital admissions,711.0,Germany
2021-07-31,Weekly new hospital admissions,748.0,Germany
2021-08-01,Weekly new hospital admissions,756.0,Germany
2021-08-02,Weekly new hospital admissions,786.0,Germany
2021-08-03,Weekly new hospital admissions,860.0,Germany
2021-08-04,Weekly new hospital admissions,883.0,Germany
2021-08-05,Weekly new hospital admissions,887.0,Germany
2021-08-06,Weekly new hospital admissions,928.0,Germany
2021-08-07,Weekly new hospital admissions,958.0,Germany
2021-08-08,Weekly new hospital admissions,999.0,Germany
2021-08-09,Weekly new hospital admissions,1010.0,Germany
2021-08-10,Weekly new hospital admissions,1061.0,Germany
2021-08-11,Weekly new hospital admissions,1161.0,Germany
2021-08-12,Weekly new hospital admissions,1290.0,Germany
2021-08-13,Weekly new hospital admissions,1411.0,Germany
2021-08-14,Weekly new hospital admissions,1520.0,Germany
2021-08-15,Weekly new hospital admissions,1596.0,Germany
2021-08-16,Weekly new hospital admissions,1669.0,Germany
2021-08-17,Weekly new hospital admissions,1794.0,Germany
2021-08-18,Weekly new hospital admissions,1930.0,Germany
2021-08-19,Weekly new hospital admissions,2042.0,Germany
2021-08-20,Weekly new hospital admissions,2137.0,Germany
2021-08-21,Weekly new hospital admissions,2218.0,Germany
2021-08-22,Weekly new hospital admissions,2291.0,Germany
2021-08-23,Weekly new hospital admissions,2354.0,Germany
2021-08-24,Weekly new hospital admissions,2496.0,Germany
2021-08-25,Weekly new hospital admissions,2683.0,Germany
2021-08-26,Weekly new hospital admissions,2839.0,Germany
2021-08-27,Weekly new hospital admissions,2946.0,Germany
2021-08-28,Weekly new hospital admissions,3057.0,Germany
2021-08-29,Weekly new hospital admissions,3163.0,Germany
2021-08-30,Weekly new hospital admissions,3188.0,Germany
2021-08-31,Weekly new hospital admissions,3163.0,Germany
2021-09-01,Weekly new hospital admissions,3194.0,Germany
2021-09-02,Weekly new hospital admissions,3202.0,Germany
2021-09-03,Weekly new hospital admissions,3230.0,Germany
2021-09-04,Weekly new hospital admissions,3273.0,Germany
2021-09-05,Weekly new hospital admissions,3267.0,Germany
2021-09-06,Weekly new hospital admissions,3265.0,Germany
2021-09-07,Weekly new hospital admissions,3289.0,Germany
2021-09-08,Weekly new hospital admissions,3295.0,Germany
2021-09-09,Weekly new hospital admissions,3295.0,Germany
2021-09-10,Weekly new hospital admissions,3326.0,Germany
2021-09-11,Weekly new hospital admissions,3325.0,Germany
2021-09-12,Weekly new hospital admissions,3304.0,Germany
2021-09-13,Weekly new hospital admissions,3286.0,Germany
2021-09-14,Weekly new hospital admissions,3269.0,Germany
2021-09-15,Weekly new hospital admissions,3165.0,Germany
2021-09-16,Weekly new hospital admissions,3114.0,Germany
2021-09-17,Weekly new hospital admissions,3006.0,Germany
2021-09-18,Weekly new hospital admissions,2906.0,Germany
2021-09-19,Weekly new hospital admissions,2836.0,Germany
2021-09-20,Weekly new hospital admissions,2776.0,Germany
2021-09-21,Weekly new hospital admissions,2695.0,Germany
2021-09-22,Weekly new hospital admissions,2616.0,Germany
2021-09-23,Weekly new hospital admissions,2545.0,Germany
2021-09-24,Weekly new hospital admissions,2536.0,Germany
2021-09-25,Weekly new hospital admissions,2501.0,Germany
2021-09-26,Weekly new hospital admissions,2469.0,Germany
2021-09-27,Weekly new hospital admissions,2471.0,Germany
2021-09-28,Weekly new hospital admissions,2492.0,Germany
2021-09-29,Weekly new hospital admissions,2580.0,Germany
2021-09-30,Weekly new hospital admissions,2617.0,Germany
2021-10-01,Weekly new hospital admissions,2558.0,Germany
2021-10-02,Weekly new hospital admissions,2547.0,Germany
2021-10-03,Weekly new hospital admissions,2545.0,Germany
2021-10-04,Weekly new hospital admissions,2541.0,Germany
2021-10-05,Weekly new hospital admissions,2495.0,Germany
2021-10-06,Weekly new hospital admissions,2413.0,Germany
2021-10-07,Weekly new hospital admissions,2407.0,Germany
2021-10-08,Weekly new hospital admissions,2461.0,Germany
2021-10-09,Weekly new hospital admissions,2536.0,Germany
2021-10-10,Weekly new hospital admissions,2590.0,Germany
2021-10-11,Weekly new hospital admissions,2613.0,Germany
2021-10-12,Weekly new hospital admissions,2704.0,Germany
2021-10-13,Weekly new hospital admissions,2772.0,Germany
2021-10-14,Weekly new hospital admissions,2791.0,Germany
2021-10-15,Weekly new hospital admissions,2895.0,Germany
2021-10-16,Weekly new hospital admissions,2946.0,Germany
2021-10-17,Weekly new hospital admissions,2993.0,Germany
2021-10-18,Weekly new hospital admissions,3056.0,Germany
2021-10-19,Weekly new hospital admissions,3278.0,Germany
2021-10-20,Weekly new hospital admissions,3634.0,Germany
2021-10-21,Weekly new hospital admissions,3927.0,Germany
2021-10-22,Weekly new hospital admissions,4169.0,Germany
2021-10-23,Weekly new hospital admissions,4452.0,Germany
2021-10-24,Weekly new hospital admissions,4664.0,Germany
2021-10-25,Weekly new hospital admissions,4727.0,Germany
2021-10-26,Weekly new hospital admissions,4860.0,Germany
2021-10-27,Weekly new hospital admissions,4969.0,Germany
2021-10-28,Weekly new hospital admissions,5302.0,Germany
2021-10-29,Weekly new hospital admissions,5521.0,Germany
2021-10-30,Weekly new hospital admissions,5695.0,Germany
2021-10-31,Weekly new hospital admissions,5776.0,Germany
2021-11-01,Weekly new hospital admissions,5895.0,Germany
2021-11-02,Weekly new hospital admissions,5809.0,Germany
2021-11-03,Weekly new hospital admissions,6022.0,Germany
2021-11-04,Weekly new hospital admissions,6268.0,Germany
2021-11-05,Weekly new hospital admissions,6545.0,Germany
2021-11-06,Weekly new hospital admissions,6786.0,Germany
2021-11-07,Weekly new hospital admissions,6905.0,Germany
2021-11-08,Weekly new hospital admissions,6987.0,Germany
2021-11-09,Weekly new hospital admissions,7450.0,Germany
2021-11-10,Weekly new hospital admissions,7775.0,Germany
2021-11-11,Weekly new hospital admissions,7884.0,Germany
2021-11-12,Weekly new hospital admissions,8120.0,Germany
2021-11-13,Weekly new hospital admissions,8332.0,Germany
2021-11-14,Weekly new hospital admissions,8514.0,Germany
2021-11-15,Weekly new hospital admissions,8727.0,Germany
2021-11-16,Weekly new hospital admissions,8985.0,Germany
2021-11-17,Weekly new hospital admissions,9376.0,Germany
2021-11-18,Weekly new hospital admissions,9650.0,Germany
2021-11-19,Weekly new hospital admissions,9851.0,Germany
2021-11-20,Weekly new hospital admissions,10112.0,Germany
2021-11-21,Weekly new hospital admissions,10162.0,Germany
2021-11-22,Weekly new hospital admissions,10291.0,Germany
2021-11-23,Weekly new hospital admissions,10524.0,Germany
2021-11-24,Weekly new hospital admissions,10641.0,Germany
2021-11-25,Weekly new hospital admissions,10801.0,Germany
2021-11-26,Weekly new hospital admissions,10878.0,Germany
2021-11-27,Weekly new hospital admissions,10879.0,Germany
2021-11-28,Weekly new hospital admissions,10966.0,Germany
2021-11-29,Weekly new hospital admissions,10876.0,Germany
2021-11-30,Weekly new hospital admissions,10756.0,Germany
2021-12-01,Weekly new hospital admissions,10494.0,Germany
2021-12-02,Weekly new hospital admissions,10497.0,Germany
2021-12-03,Weekly new hospital admissions,10444.0,Germany
2021-12-04,Weekly new hospital admissions,10398.0,Germany
2021-12-05,Weekly new hospital admissions,10416.0,Germany
2021-12-06,Weekly new hospital admissions,10467.0,Germany
2021-12-07,Weekly new hospital admissions,10544.0,Germany
2021-12-08,Weekly new hospital admissions,10602.0,Germany
2021-12-09,Weekly new hospital admissions,10404.0,Germany
2021-12-10,Weekly new hospital admissions,10232.0,Germany
2021-12-11,Weekly new hospital admissions,9978.0,Germany
2021-12-12,Weekly new hospital admissions,9860.0,Germany
2021-12-13,Weekly new hospital admissions,9610.0,Germany
2021-12-14,Weekly new hospital admissions,9225.0,Germany
2021-12-15,Weekly new hospital admissions,9016.0,Germany
2021-12-16,Weekly new hospital admissions,8709.0,Germany
2021-12-17,Weekly new hospital admissions,8404.0,Germany
2021-12-18,Weekly new hospital admissions,8166.0,Germany
2021-12-19,Weekly new hospital admissions,7930.0,Germany
2021-12-20,Weekly new hospital admissions,7836.0,Germany
2021-12-21,Weekly new hospital admissions,7615.0,Germany
2021-12-22,Weekly new hospital admissions,7227.0,Germany
2021-12-23,Weekly new hospital admissions,6853.0,Germany
2021-12-24,Weekly new hospital admissions,6537.0,Germany
2021-12-25,Weekly new hospital admissions,5911.0,Germany
2021-12-26,Weekly new hospital admissions,5497.0,Germany
2021-12-27,Weekly new hospital admissions,5403.0,Germany
2021-12-28,Weekly new hospital admissions,5297.0,Germany
2021-12-29,Weekly new hospital admissions,5185.0,Germany
2021-12-30,Weekly new hospital admissions,5152.0,Germany
2021-12-31,Weekly new hospital admissions,5173.0,Germany
2022-01-01,Weekly new hospital admissions,5216.0,Germany
2022-01-02,Weekly new hospital admissions,5215.0,Germany
2022-01-03,Weekly new hospital admissions,5216.0,Germany
2022-01-04,Weekly new hospital admissions,5250.0,Germany
2022-01-05,Weekly new hospital admissions,5185.0,Germany
2022-01-06,Weekly new hospital admissions,5112.0,Germany
2022-01-07,Weekly new hospital admissions,4881.0,Germany
2022-01-08,Weekly new hospital admissions,5085.0,Germany
2022-01-09,Weekly new hospital admissions,5204.0,Germany
2022-01-10,Weekly new hospital admissions,5149.0,Germany
2022-01-11,Weekly new hospital admissions,5050.0,Germany
2022-01-12,Weekly new hospital admissions,4832.0,Germany
2022-01-13,Weekly new hospital admissions,4774.0,Germany
2022-01-14,Weekly new hospital admissions,4850.0,Germany
2022-01-15,Weekly new hospital admissions,4903.0,Germany
2022-01-16,Weekly new hospital admissions,4944.0,Germany
2022-01-17,Weekly new hospital admissions,4985.0,Germany
2022-01-18,Weekly new hospital admissions,5141.0,Germany
2022-01-19,Weekly new hospital admissions,5394.0,Germany
2022-01-20,Weekly new hospital admissions,5679.0,Germany
2022-01-21,Weekly new hospital admissions,5939.0,Germany
2022-01-22,Weekly new hospital admissions,6257.0,Germany
2022-01-23,Weekly new hospital admissions,6373.0,Germany
2022-01-24,Weekly new hospital admissions,6569.0,Germany
2022-01-25,Weekly new hospital admissions,6872.0,Germany
2022-01-26,Weekly new hospital admissions,7185.0,Germany
2022-01-27,Weekly new hospital admissions,7339.0,Germany
2022-01-28,Weekly new hospital admissions,7529.0,Germany
2022-01-29,Weekly new hospital admissions,7650.0,Germany
2022-01-30,Weekly new hospital admissions,7823.0,Germany
2022-01-31,Weekly new hospital admissions,7850.0,Germany
2022-02-01,Weekly new hospital admissions,7937.0,Germany
2022-02-02,Weekly new hospital admissions,8176.0,Germany
2022-02-03,Weekly new hospital admissions,8548.0,Germany
2022-02-04,Weekly new hospital admissions,8962.0,Germany
2022-02-05,Weekly new hospital admissions,9244.0,Germany
2022-02-06,Weekly new hospital admissions,9350.0,Germany
2022-02-07,Weekly new hospital admissions,9449.0,Germany
2022-02-08,Weekly new hospital admissions,9734.0,Germany
2022-02-09,Weekly new hospital admissions,9991.0,Germany
2022-02-10,Weekly new hospital admissions,10010.0,Germany
2022-02-11,Weekly new hospital admissions,9900.0,Germany
2022-02-12,Weekly new hospital admissions,9851.0,Germany
2022-02-13,Weekly new hospital admissions,9759.0,Germany
2022-02-14,Weekly new hospital admissions,9691.0,Germany
2022-02-15,Weekly new hospital admissions,9602.0,Germany
2022-02-16,Weekly new hospital admissions,9523.0,Germany
2022-02-17,Weekly new hospital admissions,9504.0,Germany
2022-02-18,Weekly new hospital admissions,9564.0,Germany
2022-02-19,Weekly new hospital admissions,9523.0,Germany
2022-02-20,Weekly new hospital admissions,9583.0,Germany
2022-02-21,Weekly new hospital admissions,9625.0,Germany
2022-02-22,Weekly new hospital admissions,9668.0,Germany
2022-02-23,Weekly new hospital admissions,9536.0,Germany
2022-02-24,Weekly new hospital admissions,9439.0,Germany
2022-02-25,Weekly new hospital admissions,9284.0,Germany
2022-02-26,Weekly new hospital admissions,9172.0,Germany
2022-02-27,Weekly new hospital admissions,9129.0,Germany
2022-02-28,Weekly new hospital admissions,9007.0,Germany
2022-03-01,Weekly new hospital admissions,8768.0,Germany
2022-03-02,Weekly new hospital admissions,8578.0,Germany
2022-03-03,Weekly new hospital admissions,8506.0,Germany
2022-03-04,Weekly new hospital admissions,8450.0,Germany
2022-03-05,Weekly new hospital admissions,8415.0,Germany
2022-03-06,Weekly new hospital admissions,8321.0,Germany
2022-03-07,Weekly new hospital admissions,8330.0,Germany
2022-03-08,Weekly new hospital admissions,8399.0,Germany
2022-03-09,Weekly new hospital admissions,8588.0,Germany
2022-03-10,Weekly new hospital admissions,8600.0,Germany
2022-03-11,Weekly new hospital admissions,8642.0,Germany
2022-03-12,Weekly new hospital admissions,8634.0,Germany
2022-03-13,Weekly new hospital admissions,8628.0,Germany
2022-03-14,Weekly new hospital admissions,8615.0,Germany
2022-03-15,Weekly new hospital admissions,8718.0,Germany
2022-03-16,Weekly new hospital admissions,8460.0,Germany
2022-03-17,Weekly new hospital admissions,8075.0,Germany
2022-03-18,Weekly new hospital admissions,7451.0,Germany
2022-03-19,Weekly new hospital admissions,6645.0,Germany
2020-03-20,Daily ICU occupancy,200.0,Germany
2020-03-21,Daily ICU occupancy,308.0,Germany
2020-03-22,Daily ICU occupancy,364.0,Germany
2020-03-23,Daily ICU occupancy,451.0,Germany
2020-03-24,Daily ICU occupancy,616.0,Germany
2020-03-25,Daily ICU occupancy,789.0,Germany
2020-03-26,Daily ICU occupancy,824.0,Germany
2020-03-27,Daily ICU occupancy,905.0,Germany
2020-03-28,Daily ICU occupancy,1001.0,Germany
2020-03-29,Daily ICU occupancy,1063.0,Germany
2020-03-30,Daily ICU occupancy,1203.0,Germany
2020-03-31,Daily ICU occupancy,1551.0,Germany
2020-04-01,Daily ICU occupancy,1785.0,Germany
2020-04-02,Daily ICU occupancy,2103.0,Germany
2020-04-03,Daily ICU occupancy,2364.0,Germany
2020-04-04,Daily ICU occupancy,2474.0,Germany
2020-04-05,Daily ICU occupancy,2531.0,Germany
2020-04-06,Daily ICU occupancy,2554.0,Germany
2020-04-07,Daily ICU occupancy,2644.0,Germany
2020-04-08,Daily ICU occupancy,2661.0,Germany
2020-04-09,Daily ICU occupancy,2718.0,Germany
2020-04-10,Daily ICU occupancy,2704.0,Germany
2020-04-11,Daily ICU occupancy,2657.0,Germany
2020-04-12,Daily ICU occupancy,2657.0,Germany
2020-04-13,Daily ICU occupancy,2722.0,Germany
2020-04-14,Daily ICU occupancy,2725.0,Germany
2020-04-15,Daily ICU occupancy,2739.0,Germany
2020-04-16,Daily ICU occupancy,2817.0,Germany
2020-04-17,Daily ICU occupancy,2883.0,Germany
2020-04-18,Daily ICU occupancy,2933.0,Germany
2020-04-19,Daily ICU occupancy,2875.0,Germany
2020-04-20,Daily ICU occupancy,2905.0,Germany
2020-04-21,Daily ICU occupancy,2860.0,Germany
2020-04-22,Daily ICU occupancy,2744.0,Germany
2020-04-23,Daily ICU occupancy,2728.0,Germany
2020-04-24,Daily ICU occupancy,2650.0,Germany
2020-04-25,Daily ICU occupancy,2543.0,Germany
2020-04-26,Daily ICU occupancy,2529.0,Germany
2020-04-27,Daily ICU occupancy,2471.0,Germany
2020-04-28,Daily ICU occupancy,2394.0,Germany
2020-04-29,Daily ICU occupancy,2313.0,Germany
2020-04-30,Daily ICU occupancy,2241.0,Germany
2020-05-01,Daily ICU occupancy,2124.0,Germany
2020-05-02,Daily ICU occupancy,2052.0,Germany
2020-05-03,Daily ICU occupancy,2018.0,Germany
2020-05-04,Daily ICU occupancy,1980.0,Germany
2020-05-05,Daily ICU occupancy,1906.0,Germany
2020-05-06,Daily ICU occupancy,1825.0,Germany
2020-05-07,Daily ICU occupancy,1769.0,Germany
2020-05-08,Daily ICU occupancy,1662.0,Germany
2020-05-09,Daily ICU occupancy,1596.0,Germany
2020-05-10,Daily ICU occupancy,1605.0,Germany
2020-05-11,Daily ICU occupancy,1590.0,Germany
2020-05-12,Daily ICU occupancy,1499.0,Germany
2020-05-13,Daily ICU occupancy,1386.0,Germany
2020-05-14,Daily ICU occupancy,1318.0,Germany
2020-05-15,Daily ICU occupancy,1235.0,Germany
2020-05-16,Daily ICU occupancy,1176.0,Germany
2020-05-17,Daily ICU occupancy,1128.0,Germany
2020-05-18,Daily ICU occupancy,1126.0,Germany
2020-05-19,Daily ICU occupancy,1088.0,Germany
2020-05-20,Daily ICU occupancy,1021.0,Germany
2020-05-21,Daily ICU occupancy,1000.0,Germany
2020-05-22,Daily ICU occupancy,975.0,Germany
2020-05-23,Daily ICU occupancy,931.0,Germany
2020-05-24,Daily ICU occupancy,900.0,Germany
2020-05-25,Daily ICU occupancy,885.0,Germany
2020-05-26,Daily ICU occupancy,816.0,Germany
2020-05-27,Daily ICU occupancy,751.0,Germany
2020-05-28,Daily ICU occupancy,726.0,Germany
2020-05-29,Daily ICU occupancy,725.0,Germany
2020-05-30,Daily ICU occupancy,716.0,Germany
2020-05-31,Daily ICU occupancy,699.0,Germany
2020-06-01,Daily ICU occupancy,698.0,Germany
2020-06-02,Daily ICU occupancy,694.0,Germany
2020-06-03,Daily ICU occupancy,635.0,Germany
2020-06-04,Daily ICU occupancy,600.0,Germany
2020-06-05,Daily ICU occupancy,588.0,Germany
2020-06-06,Daily ICU occupancy,562.0,Germany
2020-06-07,Daily ICU occupancy,567.0,Germany
2020-06-08,Daily ICU occupancy,546.0,Germany
2020-06-09,Daily ICU occupancy,522.0,Germany
2020-06-10,Daily ICU occupancy,488.0,Germany
2020-06-11,Daily ICU occupancy,453.0,Germany
2020-06-12,Daily ICU occupancy,453.0,Germany
2020-06-13,Daily ICU occupancy,442.0,Germany
2020-06-14,Daily ICU occupancy,438.0,Germany
2020-06-15,Daily ICU occupancy,434.0,Germany
2020-06-16,Daily ICU occupancy,422.0,Germany
2020-06-17,Daily ICU occupancy,409.0,Germany
2020-06-18,Daily ICU occupancy,398.0,Germany
2020-06-19,Daily ICU occupancy,377.0,Germany
2020-06-20,Daily ICU occupancy,362.0,Germany
2020-06-21,Daily ICU occupancy,353.0,Germany
2020-06-22,Daily ICU occupancy,368.0,Germany
2020-06-23,Daily ICU occupancy,362.0,Germany
2020-06-24,Daily ICU occupancy,356.0,Germany
2020-06-25,Daily ICU occupancy,361.0,Germany
2020-06-26,Daily ICU occupancy,363.0,Germany
2020-06-27,Daily ICU occupancy,345.0,Germany
2020-06-28,Daily ICU occupancy,338.0,Germany
2020-06-29,Daily ICU occupancy,332.0,Germany
2020-06-30,Daily ICU occupancy,334.0,Germany
2020-07-01,Daily ICU occupancy,327.0,Germany
2020-07-02,Daily ICU occupancy,326.0,Germany
2020-07-03,Daily ICU occupancy,319.0,Germany
2020-07-04,Daily ICU occupancy,323.0,Germany
2020-07-05,Daily ICU occupancy,301.0,Germany
2020-07-06,Daily ICU occupancy,312.0,Germany
2020-07-07,Daily ICU occupancy,297.0,Germany
2020-07-08,Daily ICU occupancy,291.0,Germany
2020-07-09,Daily ICU occupancy,278.0,Germany
2020-07-10,Daily ICU occupancy,279.0,Germany
2020-07-11,Daily ICU occupancy,254.0,Germany
2020-07-12,Daily ICU occupancy,255.0,Germany
2020-07-13,Daily ICU occupancy,264.0,Germany
2020-07-14,Daily ICU occupancy,261.0,Germany
2020-07-15,Daily ICU occupancy,247.0,Germany
2020-07-16,Daily ICU occupancy,254.0,Germany
2020-07-17,Daily ICU occupancy,248.0,Germany
2020-07-18,Daily ICU occupancy,246.0,Germany
2020-07-19,Daily ICU occupancy,253.0,Germany
2020-07-20,Daily ICU occupancy,246.0,Germany
2020-07-21,Daily ICU occupancy,253.0,Germany
2020-07-22,Daily ICU occupancy,249.0,Germany
2020-07-23,Daily ICU occupancy,238.0,Germany
2020-07-24,Daily ICU occupancy,236.0,Germany
2020-07-25,Daily ICU occupancy,248.0,Germany
2020-07-26,Daily ICU occupancy,267.0,Germany
2020-07-27,Daily ICU occupancy,258.0,Germany
2020-07-28,Daily ICU occupancy,255.0,Germany
2020-07-29,Daily ICU occupancy,257.0,Germany
2020-07-30,Daily ICU occupancy,262.0,Germany
2020-07-31,Daily ICU occupancy,261.0,Germany
2020-08-01,Daily ICU occupancy,257.0,Germany
2020-08-02,Daily ICU occupancy,269.0,Germany
2020-08-03,Daily ICU occupancy,267.0,Germany
2020-08-04,Daily ICU occupancy,260.0,Germany
2020-08-05,Daily ICU occupancy,240.0,Germany
2020-08-06,Daily ICU occupancy,237.0,Germany
2020-08-07,Daily ICU occupancy,227.0,Germany
2020-08-08,Daily ICU occupancy,229.0,Germany
2020-08-09,Daily ICU occupancy,234.0,Germany
2020-08-10,Daily ICU occupancy,228.0,Germany
2020-08-11,Daily ICU occupancy,231.0,Germany
2020-08-12,Daily ICU occupancy,221.0,Germany
2020-08-13,Daily ICU occupancy,224.0,Germany
2020-08-14,Daily ICU occupancy,230.0,Germany
2020-08-15,Daily ICU occupancy,228.0,Germany
2020-08-16,Daily ICU occupancy,225.0,Germany
2020-08-17,Daily ICU occupancy,227.0,Germany
2020-08-18,Daily ICU occupancy,220.0,Germany
2020-08-19,Daily ICU occupancy,227.0,Germany
2020-08-20,Daily ICU occupancy,230.0,Germany
2020-08-21,Daily ICU occupancy,237.0,Germany
2020-08-22,Daily ICU occupancy,232.0,Germany
2020-08-23,Daily ICU occupancy,245.0,Germany
2020-08-24,Daily ICU occupancy,245.0,Germany
2020-08-25,Daily ICU occupancy,225.0,Germany
2020-08-26,Daily ICU occupancy,227.0,Germany
2020-08-27,Daily ICU occupancy,240.0,Germany
2020-08-28,Daily ICU occupancy,236.0,Germany
2020-08-29,Daily ICU occupancy,241.0,Germany
2020-08-30,Daily ICU occupancy,244.0,Germany
2020-08-31,Daily ICU occupancy,245.0,Germany
2020-09-01,Daily ICU occupancy,234.0,Germany
2020-09-02,Daily ICU occupancy,227.0,Germany
2020-09-03,Daily ICU occupancy,222.0,Germany
2020-09-04,Daily ICU occupancy,224.0,Germany
2020-09-05,Daily ICU occupancy,222.0,Germany
2020-09-06,Daily ICU occupancy,218.0,Germany
2020-09-07,Daily ICU occupancy,228.0,Germany
2020-09-08,Daily ICU occupancy,230.0,Germany
2020-09-09,Daily ICU occupancy,227.0,Germany
2020-09-10,Daily ICU occupancy,233.0,Germany
2020-09-11,Daily ICU occupancy,220.0,Germany
2020-09-12,Daily ICU occupancy,233.0,Germany
2020-09-13,Daily ICU occupancy,236.0,Germany
2020-09-14,Daily ICU occupancy,237.0,Germany
2020-09-15,Daily ICU occupancy,236.0,Germany
2020-09-16,Daily ICU occupancy,233.0,Germany
2020-09-17,Daily ICU occupancy,238.0,Germany
2020-09-18,Daily ICU occupancy,246.0,Germany
2020-09-19,Daily ICU occupancy,257.0,Germany
2020-09-20,Daily ICU occupancy,268.0,Germany
2020-09-21,Daily ICU occupancy,267.0,Germany
2020-09-22,Daily ICU occupancy,278.0,Germany
2020-09-23,Daily ICU occupancy,293.0,Germany
2020-09-24,Daily ICU occupancy,296.0,Germany
2020-09-25,Daily ICU occupancy,301.0,Germany
2020-09-26,Daily ICU occupancy,312.0,Germany
2020-09-27,Daily ICU occupancy,325.0,Germany
2020-09-28,Daily ICU occupancy,353.0,Germany
2020-09-29,Daily ICU occupancy,352.0,Germany
2020-09-30,Daily ICU occupancy,355.0,Germany
2020-10-01,Daily ICU occupancy,362.0,Germany
2020-10-02,Daily ICU occupancy,373.0,Germany
2020-10-03,Daily ICU occupancy,403.0,Germany
2020-10-04,Daily ICU occupancy,424.0,Germany
2020-10-05,Daily ICU occupancy,446.0,Germany
2020-10-06,Daily ICU occupancy,449.0,Germany
2020-10-07,Daily ICU occupancy,470.0,Germany
2020-10-08,Daily ICU occupancy,487.0,Germany
2020-10-09,Daily ICU occupancy,510.0,Germany
2020-10-10,Daily ICU occupancy,531.0,Germany
2020-10-11,Daily ICU occupancy,545.0,Germany
2020-10-12,Daily ICU occupancy,590.0,Germany
2020-10-13,Daily ICU occupancy,618.0,Germany
2020-10-14,Daily ICU occupancy,602.0,Germany
2020-10-15,Daily ICU occupancy,655.0,Germany
2020-10-16,Daily ICU occupancy,690.0,Germany
2020-10-17,Daily ICU occupancy,731.0,Germany
2020-10-18,Daily ICU occupancy,769.0,Germany
2020-10-19,Daily ICU occupancy,851.0,Germany
2020-10-20,Daily ICU occupancy,879.0,Germany
2020-10-21,Daily ICU occupancy,943.0,Germany
2020-10-22,Daily ICU occupancy,1030.0,Germany
2020-10-23,Daily ICU occupancy,1121.0,Germany
2020-10-24,Daily ICU occupancy,1200.0,Germany
2020-10-25,Daily ICU occupancy,1294.0,Germany
2020-10-26,Daily ICU occupancy,1360.0,Germany
2020-10-27,Daily ICU occupancy,1468.0,Germany
2020-10-28,Daily ICU occupancy,1569.0,Germany
2020-10-29,Daily ICU occupancy,1696.0,Germany
2020-10-30,Daily ICU occupancy,1839.0,Germany
2020-10-31,Daily ICU occupancy,1944.0,Germany
2020-11-01,Daily ICU occupancy,2061.0,Germany
2020-11-02,Daily ICU occupancy,2243.0,Germany
2020-11-03,Daily ICU occupancy,2380.0,Germany
2020-11-04,Daily ICU occupancy,2546.0,Germany
2020-11-05,Daily ICU occupancy,2653.0,Germany
2020-11-06,Daily ICU occupancy,2753.0,Germany
2020-11-07,Daily ICU occupancy,2839.0,Germany
2020-11-08,Daily ICU occupancy,2905.0,Germany
2020-11-09,Daily ICU occupancy,3007.0,Germany
2020-11-10,Daily ICU occupancy,3058.0,Germany
2020-11-11,Daily ICU occupancy,3124.0,Germany
2020-11-12,Daily ICU occupancy,3185.0,Germany
2020-11-13,Daily ICU occupancy,3298.0,Germany
2020-11-14,Daily ICU occupancy,3324.0,Germany
2020-11-15,Daily ICU occupancy,3385.0,Germany
2020-11-16,Daily ICU occupancy,3435.0,Germany
2020-11-17,Daily ICU occupancy,3517.0,Germany
2020-11-18,Daily ICU occupancy,3561.0,Germany
2020-11-19,Daily ICU occupancy,3593.0,Germany
2020-11-20,Daily ICU occupancy,3615.0,Germany
2020-11-21,Daily ICU occupancy,3632.0,Germany
2020-11-22,Daily ICU occupancy,3709.0,Germany
2020-11-23,Daily ICU occupancy,3740.0,Germany
2020-11-24,Daily ICU occupancy,3767.0,Germany
2020-11-25,Daily ICU occupancy,3778.0,Germany
2020-11-26,Daily ICU occupancy,3826.0,Germany
2020-11-27,Daily ICU occupancy,3855.0,Germany
2020-11-28,Daily ICU occupancy,3888.0,Germany
2020-11-29,Daily ICU occupancy,3899.0,Germany
2020-11-30,Daily ICU occupancy,3926.0,Germany
2020-12-01,Daily ICU occupancy,3921.0,Germany
2020-12-02,Daily ICU occupancy,3958.0,Germany
2020-12-03,Daily ICU occupancy,3980.0,Germany
2020-12-04,Daily ICU occupancy,4011.0,Germany
2020-12-05,Daily ICU occupancy,4051.0,Germany
2020-12-06,Daily ICU occupancy,4108.0,Germany
2020-12-07,Daily ICU occupancy,4181.0,Germany
2020-12-08,Daily ICU occupancy,4255.0,Germany
2020-12-09,Daily ICU occupancy,4278.0,Germany
2020-12-10,Daily ICU occupancy,4339.0,Germany
2020-12-11,Daily ICU occupancy,4432.0,Germany
2020-12-12,Daily ICU occupancy,4491.0,Germany
2020-12-13,Daily ICU occupancy,4553.0,Germany
2020-12-14,Daily ICU occupancy,4675.0,Germany
2020-12-15,Daily ICU occupancy,4735.0,Germany
2020-12-16,Daily ICU occupancy,4834.0,Germany
