date,indicator,value,entity
2021-11-20,Daily ICU occupancy,525,Austria
2021-11-21,Daily ICU occupancy,533,Austria
2021-11-22,Daily ICU occupancy,572,Austria
2021-11-23,Daily ICU occupancy,583,Austria
2021-11-24,Daily ICU occupancy,596,Austria
2021-11-25,Daily ICU occupancy,615,Austria
2021-11-26,Daily ICU occupancy,612,Austria
2021-11-27,Daily ICU occupancy,615,Austria
2021-11-28,Daily ICU occupancy,623,Austria
2021-11-29,Daily ICU occupancy,630,Austria
2021-11-30,Daily ICU occupancy,646,Austria
2021-12-01,Daily ICU occupancy,651,Austria
2021-12-02,Daily ICU occupancy,640,Austria
2021-12-03,Daily ICU occupancy,642,Austria
2021-12-04,Daily ICU occupancy,652,Austria
2021-12-05,Daily ICU occupancy,654,Austria
2021-12-06,Daily ICU occupancy,664,Austria
2021-12-07,Daily ICU occupancy,658,Austria
2021-12-08,Daily ICU occupancy,632,Austria
2021-12-09,Daily ICU occupancy,620,Austria
2021-12-10,Daily ICU occupancy,588,Austria
2021-12-11,Daily ICU occupancy,567,Austria
2021-12-12,Daily ICU occupancy,561,Austria
2021-12-13,Daily ICU occupancy,580,Austria
2021-12-14,Daily ICU occupancy,557,Austria
2021-12-15,Daily ICU occupancy,556,Austria
2021-12-16,Daily ICU occupancy,533,Austria
2021-12-17,Daily ICU occupancy,505,Austria
2021-12-18,Daily ICU occupancy,480,Austria
2021-12-19,Daily ICU occupancy,475,Austria
2021-12-20,Daily ICU occupancy,483,Austria
2021-12-21,Daily ICU occupancy,470,Austria
2021-12-22,Daily ICU occupancy,451,Austria
2021-12-23,Daily ICU occupancy,426,Austria
2021-12-24,Daily ICU occupancy,400,Austria
2021-12-25,Daily ICU occupancy,394,Austria
2021-12-26,Daily ICU occupancy,384,Austria
2021-12-27,Daily ICU occupancy,383,Austria
2021-12-28,Daily ICU occupancy,361,Austria
2021-12-29,Daily ICU occupancy,349,Austria
2021-12-30,Daily ICU occupancy,343,Austria
2021-12-31,Daily ICU occupancy,328,Austria
2022-01-01,Daily ICU occupancy,322,Austria
2022-01-02,Daily ICU occupancy,323,Austria
2022-01-03,Daily ICU occupancy,321,Austria
2022-01-04,Daily ICU occupancy,317,Austria
2022-01-05,Daily ICU occupancy,302,Austria
2022-01-06,Daily ICU occupancy,289,Austria
2022-01-07,Daily ICU occupancy,273,Austria
2022-01-08,Daily ICU occupancy,268,Austria
2022-01-09,Daily ICU occupancy,264,Austria
2022-01-10,Daily ICU occupancy,260,Austria
2022-01-11,Daily ICU occupancy,255,Austria
2022-01-12,Daily ICU occupancy,241,Austria
2022-01-13,Daily ICU occupancy,236,Austria
2022-01-14,Daily ICU occupancy,220,Austria
2022-01-15,Daily ICU occupancy,216,Austria
2022-01-16,Daily ICU occupancy,212,Austria
2022-01-17,Daily ICU occupancy,211,Austria
2022-01-18,Daily ICU occupancy,194,Austria
2022-01-19,Daily ICU occupancy,193,Austria
2022-01-20,Daily ICU occupancy,196,Austria
2022-01-21,Daily ICU occupancy,198,Austria
2022-01-22,Daily ICU occupancy,193,Austria
2022-01-23,Daily ICU occupancy,190,Austria
2022-01-24,Daily ICU occupancy,194,Austria
2022-01-25,Daily ICU occupancy,190,Austria
2022-01-26,Daily ICU occupancy,190,Austria
2022-01-27,Daily ICU occupancy,172,Austria
2022-01-28,Daily ICU occupancy,176,Austria
2022-01-29,Daily ICU occupancy,177,Austria
2022-01-30,Daily ICU occupancy,176,Austria
2022-01-31,Daily ICU occupancy,175,Austria
2022-02-01,Daily ICU occupancy,184,Austria
2022-02-02,Daily ICU occupancy,184,Austria
2022-02-03,Daily ICU occupancy,190,Austria
2022-02-04,Daily ICU occupancy,195,Austria
2022-02-05,Daily ICU occupancy,197,Austria
2022-02-06,Daily ICU occupancy,205,Austria
2022-02-07,Daily ICU occupancy,196,Austria
2022-02-08,Daily ICU occupancy,194,Austria
2022-02-09,Daily ICU occupancy,187,Austria
2022-02-10,Daily ICU occupancy,189,Austria
2022-02-11,Daily ICU occupancy,186,Austria
2022-02-12,Daily ICU occupancy,190,Austria
2022-02-13,Daily ICU occupancy,199,Austria
2022-02-14,Daily ICU occupancy,199,Austria
2022-02-15,Daily ICU occupancy,205,Austria
2022-02-16,Daily ICU occupancy,197,Austria
2022-02-17,Daily ICU occupancy,199,Austria
2022-02-18,Daily ICU occupancy,187,Austria
2022-02-19,Daily ICU occupancy,186,Austria
2022-02-20,Daily ICU occupancy,188,Austria
2022-02-21,Daily ICU occupancy,188,Austria
2022-02-22,Daily ICU occupancy,197,Austria
2022-02-23,Daily ICU occupancy,190,Austria
2022-02-24,Daily ICU occupancy,200,Austria
2022-02-25,Daily ICU occupancy,200,Austria
2022-02-26,Daily ICU occupancy,193,Austria
2022-02-27,Daily ICU occupancy,199,Austria
2022-02-28,Daily ICU occupancy,187,Austria
2022-03-01,Daily ICU occupancy,190,Austria
2022-03-02,Daily ICU occupancy,188,Austria
2022-03-03,Daily ICU occupancy,192,Austria
2022-03-04,Daily ICU occupancy,195,Austria
2022-03-05,Daily ICU occupancy,198,Austria
2022-03-06,Daily ICU occupancy,199,Austria
2022-03-07,Daily ICU occupancy,190,Austria
