location,date,vaccine,total_vaccinations
Sweden,2021-12-17,Moderna,2286242
Sweden,2021-12-24,Moderna,2339180
Sweden,2021-12-31,Moderna,2380049
Sweden,2022-01-07,Moderna,2441700
Sweden,2022-01-14,Moderna,2599384
Sweden,2022-01-21,Moderna,2808434
Sweden,2022-01-28,Moderna,3024710
Sweden,2022-02-04,Moderna,3188210
Sweden,2022-02-11,Moderna,3292829
Sweden,2022-02-18,Moderna,3318285
Sweden,2021-01-01,Oxford/AstraZeneca,0
Sweden,2021-01-08,Oxford/AstraZeneca,0
Sweden,2021-01-15,Oxford/AstraZeneca,0
Sweden,2021-01-22,Oxford/AstraZeneca,0
Sweden,2021-01-29,Oxford/AstraZeneca,0
Sweden,2021-02-05,Oxford/AstraZeneca,0
Sweden,2021-02-12,Oxford/AstraZeneca,9793
Sweden,2021-02-19,Oxford/AstraZeneca,37930
Sweden,2021-02-26,Oxford/AstraZeneca,77850
Sweden,2021-03-05,Oxford/AstraZeneca,147509
Sweden,2021-03-12,Oxford/AstraZeneca,220082
Sweden,2021-03-19,Oxford/AstraZeneca,231122
Sweden,2021-03-26,Oxford/AstraZeneca,237761
Sweden,2021-04-02,Oxford/AstraZeneca,310748
Sweden,2021-04-09,Oxford/AstraZeneca,419125
Sweden,2021-04-16,Oxford/AstraZeneca,580516
Sweden,2021-04-23,Oxford/AstraZeneca,675379
Sweden,2021-04-30,Oxford/AstraZeneca,711315
Sweden,2021-05-07,Oxford/AstraZeneca,729778
Sweden,2021-05-14,Oxford/AstraZeneca,759411
Sweden,2021-05-21,Oxford/AstraZeneca,801718
Sweden,2021-05-28,Oxford/AstraZeneca,824827
Sweden,2021-06-04,Oxford/AstraZeneca,874460
Sweden,2021-06-11,Oxford/AstraZeneca,941941
Sweden,2021-06-18,Oxford/AstraZeneca,1073658
Sweden,2021-06-25,Oxford/AstraZeneca,1179937
Sweden,2021-07-02,Oxford/AstraZeneca,1257753
Sweden,2021-07-09,Oxford/AstraZeneca,1298294
Sweden,2021-07-16,Oxford/AstraZeneca,1314394
Sweden,2021-07-23,Oxford/AstraZeneca,1322205
Sweden,2021-07-30,Oxford/AstraZeneca,1324835
Sweden,2021-08-06,Oxford/AstraZeneca,1325886
Sweden,2021-08-13,Oxford/AstraZeneca,1326768
Sweden,2021-08-20,Oxford/AstraZeneca,1327738
Sweden,2021-08-27,Oxford/AstraZeneca,1328443
Sweden,2021-09-03,Oxford/AstraZeneca,1328766
Sweden,2021-09-10,Oxford/AstraZeneca,1328766
Sweden,2021-09-17,Oxford/AstraZeneca,1328766
Sweden,2021-09-24,Oxford/AstraZeneca,1328766
Sweden,2021-10-01,Oxford/AstraZeneca,1328766
Sweden,2021-10-08,Oxford/AstraZeneca,1328766
Sweden,2021-10-15,Oxford/AstraZeneca,1328766
Sweden,2021-10-22,Oxford/AstraZeneca,1328766
Sweden,2021-10-29,Oxford/AstraZeneca,1328766
Sweden,2021-11-05,Oxford/AstraZeneca,1328787
Sweden,2021-11-12,Oxford/AstraZeneca,1328792
Sweden,2021-11-19,Oxford/AstraZeneca,1328792
Sweden,2021-11-26,Oxford/AstraZeneca,1328792
Sweden,2021-12-03,Oxford/AstraZeneca,1328792
Sweden,2021-12-10,Oxford/AstraZeneca,1328792
Sweden,2021-12-17,Oxford/AstraZeneca,1328792
Sweden,2021-12-24,Oxford/AstraZeneca,1328792
Sweden,2021-12-31,Oxford/AstraZeneca,1328792
Sweden,2022-01-07,Oxford/AstraZeneca,1328792
Sweden,2022-01-14,Oxford/AstraZeneca,1328792
Sweden,2022-01-21,Oxford/AstraZeneca,1328792
Sweden,2022-01-28,Oxford/AstraZeneca,1328792
Sweden,2022-02-04,Oxford/AstraZeneca,1328792
Sweden,2022-02-11,Oxford/AstraZeneca,1328792
Sweden,2022-02-18,Oxford/AstraZeneca,1328792
Sweden,2021-01-01,Pfizer/BioNTech,1865
Sweden,2021-01-08,Pfizer/BioNTech,42514
Sweden,2021-01-15,Pfizer/BioNTech,113759
Sweden,2021-01-22,Pfizer/BioNTech,217219
Sweden,2021-01-29,Pfizer/BioNTech,297942
Sweden,2021-02-05,Pfizer/BioNTech,385509
Sweden,2021-02-12,Pfizer/BioNTech,476304
Sweden,2021-02-19,Pfizer/BioNTech,581292
Sweden,2021-02-26,Pfizer/BioNTech,683547
Sweden,2021-03-05,Pfizer/BioNTech,786073
Sweden,2021-03-12,Pfizer/BioNTech,906974
Sweden,2021-03-19,Pfizer/BioNTech,1038324
Sweden,2021-03-26,Pfizer/BioNTech,1190464
Sweden,2021-04-02,Pfizer/BioNTech,1359947
Sweden,2021-04-09,Pfizer/BioNTech,1555967
Sweden,2021-04-16,Pfizer/BioNTech,1838395
Sweden,2021-04-23,Pfizer/BioNTech,2143608
Sweden,2021-04-30,Pfizer/BioNTech,2476333
Sweden,2021-05-07,Pfizer/BioNTech,2866599
Sweden,2021-05-14,Pfizer/BioNTech,3224715
Sweden,2021-05-21,Pfizer/BioNTech,3572229
Sweden,2021-05-28,Pfizer/BioNTech,3975152
Sweden,2021-06-04,Pfizer/BioNTech,4442311
Sweden,2021-06-11,Pfizer/BioNTech,4988659
Sweden,2021-06-18,Pfizer/BioNTech,5565207
Sweden,2021-06-25,Pfizer/BioNTech,6040211
Sweden,2021-07-02,Pfizer/BioNTech,6623362
Sweden,2021-07-09,Pfizer/BioNTech,7103513
Sweden,2021-07-16,Pfizer/BioNTech,7500502
Sweden,2021-07-23,Pfizer/BioNTech,7854070
Sweden,2021-07-30,Pfizer/BioNTech,8175786
Sweden,2021-08-06,Pfizer/BioNTech,8492972
Sweden,2021-08-13,Pfizer/BioNTech,8839718
Sweden,2021-08-20,Pfizer/BioNTech,9241176
Sweden,2021-08-27,Pfizer/BioNTech,9617040
Sweden,2021-09-03,Pfizer/BioNTech,9892501
Sweden,2021-09-10,Pfizer/BioNTech,10083370
Sweden,2021-09-17,Pfizer/BioNTech,10219290
Sweden,2021-09-24,Pfizer/BioNTech,10317431
Sweden,2021-10-01,Pfizer/BioNTech,10402320
Sweden,2021-10-08,Pfizer/BioNTech,10490696
Sweden,2021-10-15,Pfizer/BioNTech,10609300
Sweden,2021-10-22,Pfizer/BioNTech,10709816
Sweden,2021-10-29,Pfizer/BioNTech,10826597
Sweden,2021-11-05,Pfizer/BioNTech,10922607
Sweden,2021-11-12,Pfizer/BioNTech,11135148
Sweden,2021-11-19,Pfizer/BioNTech,11420720
Sweden,2021-11-26,Pfizer/BioNTech,11720004
Sweden,2021-12-03,Pfizer/BioNTech,12021540
Sweden,2021-12-10,Pfizer/BioNTech,12351653
Sweden,2021-12-17,Pfizer/BioNTech,12730525
Sweden,2021-12-24,Pfizer/BioNTech,12892702
Sweden,2021-12-31,Pfizer/BioNTech,12994166
Sweden,2022-01-07,Pfizer/BioNTech,13154847
Sweden,2022-01-14,Pfizer/BioNTech,13436348
Sweden,2022-01-21,Pfizer/BioNTech,13743283
Sweden,2022-01-28,Pfizer/BioNTech,13975230
Sweden,2022-02-04,Pfizer/BioNTech,14184880
Sweden,2022-02-11,Pfizer/BioNTech,14352858
Sweden,2022-02-18,Pfizer/BioNTech,14392505
