location,date,vaccine,total_vaccinations
Austria,2021-08-13,Oxford/AstraZeneca,1571370
Austria,2021-08-13,Pfizer/BioNTech,7208517
Austria,2021-08-20,Johnson&Johnson,244263
Austria,2021-08-20,Moderna,1014297
Austria,2021-08-20,Oxford/AstraZeneca,1574003
Austria,2021-08-20,Pfizer/BioNTech,7303690
Austria,2021-08-27,Johnson&Johnson,258206
Austria,2021-08-27,Moderna,1018144
Austria,2021-08-27,Oxford/AstraZeneca,1575748
Austria,2021-08-27,Pfizer/BioNTech,7363791
Austria,2021-09-03,Johnson&Johnson,271312
Austria,2021-09-03,Moderna,1023150
Austria,2021-09-03,Oxford/AstraZeneca,1577575
Austria,2021-09-03,Pfizer/BioNTech,7416950
Austria,2021-09-10,Johnson&Johnson,285437
Austria,2021-09-10,Moderna,1026319
Austria,2021-09-10,Oxford/AstraZeneca,1578612
Austria,2021-09-10,Pfizer/BioNTech,7473685
Austria,2021-09-17,Johnson&Johnson,296961
Austria,2021-09-17,Moderna,1030915
Austria,2021-09-17,Oxford/AstraZeneca,1579467
Austria,2021-09-17,Pfizer/BioNTech,7546140
Austria,2021-09-24,Johnson&Johnson,310892
Austria,2021-09-24,Moderna,1035131
Austria,2021-09-24,Oxford/AstraZeneca,1580505
Austria,2021-09-24,Pfizer/BioNTech,7621773
Austria,2021-10-01,Johnson&Johnson,318556
Austria,2021-10-01,Moderna,1039740
Austria,2021-10-01,Oxford/AstraZeneca,1581138
Austria,2021-10-01,Pfizer/BioNTech,7705168
Austria,2021-10-08,Johnson&Johnson,322838
Austria,2021-10-08,Moderna,1045376
Austria,2021-10-08,Oxford/AstraZeneca,1581464
Austria,2021-10-08,Pfizer/BioNTech,7818914
Austria,2021-10-15,Johnson&Johnson,325729
Austria,2021-10-15,Moderna,1052215
Austria,2021-10-15,Oxford/AstraZeneca,1581750
Austria,2021-10-15,Pfizer/BioNTech,7928352
Austria,2021-10-22,Johnson&Johnson,329242
Austria,2021-10-22,Moderna,1060585
Austria,2021-10-22,Oxford/AstraZeneca,1581944
Austria,2021-10-22,Pfizer/BioNTech,8057244
Austria,2021-10-29,Johnson&Johnson,334811
Austria,2021-10-29,Moderna,1067321
Austria,2021-10-29,Oxford/AstraZeneca,1582130
Austria,2021-10-29,Pfizer/BioNTech,8176214
Austria,2021-11-05,Johnson&Johnson,339739
Austria,2021-11-05,Moderna,1081209
Austria,2021-11-05,Oxford/AstraZeneca,1582334
Austria,2021-11-05,Pfizer/BioNTech,8400245
Austria,2021-11-12,Johnson&Johnson,344331
Austria,2021-11-12,Moderna,1110658
Austria,2021-11-12,Oxford/AstraZeneca,1582717
Austria,2021-11-12,Pfizer/BioNTech,8832086
Austria,2021-11-19,Johnson&Johnson,347222
Austria,2021-11-19,Moderna,1155002
Austria,2021-11-19,Oxford/AstraZeneca,1582969
Austria,2021-11-19,Pfizer/BioNTech,9439960
Austria,2021-11-26,Johnson&Johnson,348979
Austria,2021-11-26,Moderna,1223261
Austria,2021-11-26,Oxford/AstraZeneca,1583214
Austria,2021-11-26,Pfizer/BioNTech,10110902
Austria,2021-12-03,Johnson&Johnson,350190
Austria,2021-12-03,Moderna,1297756
Austria,2021-12-03,Oxford/AstraZeneca,1583385
Austria,2021-12-03,Pfizer/BioNTech,10738270
Austria,2021-12-10,Johnson&Johnson,351463
Austria,2021-12-10,Moderna,1368456
Austria,2021-12-10,Oxford/AstraZeneca,1583450
Austria,2021-12-10,Pfizer/BioNTech,11282014
Austria,2021-12-17,Johnson&Johnson,353240
Austria,2021-12-17,Moderna,1428869
Austria,2021-12-17,Oxford/AstraZeneca,1583490
Austria,2021-12-17,Pfizer/BioNTech,11828212
Austria,2021-12-24,Johnson&Johnson,354314
Austria,2021-12-24,Moderna,1454069
Austria,2021-12-24,Oxford/AstraZeneca,1583515
Austria,2021-12-24,Pfizer/BioNTech,12072018
Austria,2021-12-31,Johnson&Johnson,355747
Austria,2021-12-31,Moderna,1470375
Austria,2021-12-31,Oxford/AstraZeneca,1583528
Austria,2021-12-31,Pfizer/BioNTech,12239340
Austria,2022-01-07,Johnson&Johnson,357008
Austria,2022-01-07,Moderna,1493481
Austria,2022-01-07,Oxford/AstraZeneca,1583535
Austria,2022-01-07,Pfizer/BioNTech,12448081
Austria,2022-01-14,Johnson&Johnson,357576
Austria,2022-01-14,Moderna,1518691
Austria,2022-01-14,Oxford/AstraZeneca,1583547
Austria,2022-01-14,Pfizer/BioNTech,12700323
Austria,2022-01-21,Johnson&Johnson,357899
Austria,2022-01-21,Moderna,1532956
Austria,2022-01-21,Oxford/AstraZeneca,1583554
Austria,2022-01-21,Pfizer/BioNTech,12861798
