location,date,vaccine,total_vaccinations
Chile,2021-02-07,Pfizer/BioNTech,70286.0
Chile,2021-02-07,Sinovac,562933.0
Chile,2021-02-08,Pfizer/BioNTech,82089.0
Chile,2021-02-08,Sinovac,784433.0
Chile,2021-02-09,Pfizer/BioNTech,101574.0
Chile,2021-02-09,Sinovac,1026861.0
Chile,2021-02-10,Pfizer/BioNTech,110030.0
Chile,2021-02-10,Sinovac,1299216.0
Chile,2021-02-11,Pfizer/BioNTech,113106.0
Chile,2021-02-11,Sinovac,1550442.0
Chile,2021-02-12,Pfizer/BioNTech,113466.0
Chile,2021-02-12,Sinovac,1779578.0
Chile,2021-02-13,Pfizer/BioNTech,113499.0
Chile,2021-02-13,Sinovac,1809109.0
Chile,2021-02-14,Pfizer/BioNTech,113499.0
Chile,2021-02-14,Sinovac,1813577.0
Chile,2021-02-15,Pfizer/BioNTech,113501.0
Chile,2021-02-15,Sinovac,2079474.0
Chile,2021-02-16,Pfizer/BioNTech,113514.0
Chile,2021-02-16,Sinovac,2299560.0
Chile,2021-02-17,Pfizer/BioNTech,113514.0
Chile,2021-02-17,Sinovac,2487610.0
Chile,2021-02-18,Pfizer/BioNTech,113517.0
Chile,2021-02-18,Sinovac,2642893.0
Chile,2021-02-19,Pfizer/BioNTech,113518.0
Chile,2021-02-19,Sinovac,2785040.0
Chile,2021-02-20,Pfizer/BioNTech,113520.0
Chile,2021-02-20,Sinovac,2794679.0
Chile,2021-02-21,Pfizer/BioNTech,113520.0
Chile,2021-02-21,Sinovac,2795841.0
Chile,2021-02-22,Pfizer/BioNTech,125619.0
Chile,2021-02-22,Sinovac,2891886.0
Chile,2021-02-23,Pfizer/BioNTech,150468.0
Chile,2021-02-23,Sinovac,2961297.0
Chile,2021-02-24,Pfizer/BioNTech,178990.0
Chile,2021-02-24,Sinovac,3019061.0
Chile,2021-02-25,Pfizer/BioNTech,212710.0
Chile,2021-02-25,Sinovac,3071432.0
Chile,2021-02-26,Pfizer/BioNTech,242445.0
Chile,2021-02-26,Sinovac,3120099.0
Chile,2021-02-27,Pfizer/BioNTech,248771.0
Chile,2021-02-27,Sinovac,3123821.0
Chile,2021-02-28,Pfizer/BioNTech,248773.0
Chile,2021-02-28,Sinovac,3124174.0
Chile,2021-03-01,Pfizer/BioNTech,263676.0
Chile,2021-03-01,Sinovac,3246859.0
Chile,2021-03-02,Pfizer/BioNTech,294601.0
Chile,2021-03-02,Sinovac,3387321.0
Chile,2021-03-03,Pfizer/BioNTech,313177.0
Chile,2021-03-03,Sinovac,3680753.0
Chile,2021-03-04,Pfizer/BioNTech,322293.0
Chile,2021-03-04,Sinovac,3982292.0
Chile,2021-03-05,Pfizer/BioNTech,328051.0
Chile,2021-03-05,Sinovac,4274542.0
Chile,2021-03-06,Pfizer/BioNTech,328396.0
Chile,2021-03-06,Sinovac,4307991.0
Chile,2021-03-07,Pfizer/BioNTech,328504.0
Chile,2021-03-07,Sinovac,4315851.0
Chile,2021-03-08,Pfizer/BioNTech,341104.0
Chile,2021-03-08,Sinovac,4654037.0
Chile,2021-03-09,Pfizer/BioNTech,378696.0
Chile,2021-03-09,Sinovac,4993106.0
Chile,2021-03-10,Pfizer/BioNTech,420322.0
Chile,2021-03-10,Sinovac,5352966.0
Chile,2021-03-11,Pfizer/BioNTech,466070.0
Chile,2021-03-11,Sinovac,5724409.0
Chile,2021-03-12,Pfizer/BioNTech,483487.0
Chile,2021-03-12,Sinovac,6081494.0
Chile,2021-03-13,Pfizer/BioNTech,484040.0
Chile,2021-03-13,Sinovac,6131426.0
Chile,2021-03-14,Pfizer/BioNTech,484040.0
Chile,2021-03-14,Sinovac,6138015.0
Chile,2021-03-15,Pfizer/BioNTech,507973.0
Chile,2021-03-15,Sinovac,6544540.0
Chile,2021-03-16,Pfizer/BioNTech,561532.0
Chile,2021-03-16,Sinovac,6901371.0
Chile,2021-03-17,Pfizer/BioNTech,617087.0
Chile,2021-03-17,Sinovac,7213246.0
Chile,2021-03-18,Pfizer/BioNTech,666747.0
Chile,2021-03-18,Sinovac,7498707.0
Chile,2021-03-19,Pfizer/BioNTech,689931.0
Chile,2021-03-19,Sinovac,7770253.0
Chile,2021-03-20,Pfizer/BioNTech,691852.0
Chile,2021-03-20,Sinovac,7802541.0
Chile,2021-03-21,Pfizer/BioNTech,691862.0
Chile,2021-03-21,Sinovac,7806556.0
Chile,2021-03-22,Pfizer/BioNTech,727966.0
Chile,2021-03-22,Sinovac,8039309.0
Chile,2021-03-23,Pfizer/BioNTech,787917.0
Chile,2021-03-23,Sinovac,8220367.0
Chile,2021-03-24,Pfizer/BioNTech,840835.0
Chile,2021-03-24,Sinovac,8386613.0
Chile,2021-03-25,Pfizer/BioNTech,895447.0
Chile,2021-03-25,Sinovac,8544776.0
Chile,2021-03-26,Pfizer/BioNTech,933896.0
Chile,2021-03-26,Sinovac,8724113.0
Chile,2021-03-27,Pfizer/BioNTech,935932.0
Chile,2021-03-27,Sinovac,8737775.0
Chile,2021-03-28,Pfizer/BioNTech,935932.0
Chile,2021-03-28,Sinovac,8739168.0
Chile,2021-03-29,Pfizer/BioNTech,958000.0
Chile,2021-03-29,Sinovac,8983994.0
Chile,2021-03-30,Pfizer/BioNTech,1015518.0
Chile,2021-03-30,Sinovac,9205255.0
Chile,2021-03-31,Pfizer/BioNTech,1061710.0
Chile,2021-03-31,Sinovac,9439529.0
Chile,2021-04-01,Pfizer/BioNTech,1085515.0
Chile,2021-04-01,Sinovac,9719206.0
Chile,2021-04-02,Pfizer/BioNTech,1085742.0
Chile,2021-04-02,Sinovac,9726028.0
Chile,2021-04-03,Pfizer/BioNTech,1085935.0
Chile,2021-04-03,Sinovac,9729064.0
Chile,2021-04-04,Pfizer/BioNTech,1085939.0
Chile,2021-04-04,Sinovac,9730186.0
Chile,2021-04-05,Pfizer/BioNTech,1117109.0
Chile,2021-04-05,Sinovac,9983997.0
Chile,2021-04-06,Pfizer/BioNTech,1199929.0
Chile,2021-04-06,Sinovac,10141123.0
Chile,2021-04-07,Pfizer/BioNTech,1289238.0
Chile,2021-04-07,Sinovac,10285202.0
Chile,2021-04-08,Pfizer/BioNTech,1367544.0
Chile,2021-04-08,Sinovac,10446552.0
Chile,2021-04-09,Pfizer/BioNTech,1416820.0
Chile,2021-04-09,Sinovac,10616323.0
Chile,2021-04-10,Pfizer/BioNTech,1424655.0
Chile,2021-04-10,Sinovac,10634534.0
Chile,2021-04-11,Pfizer/BioNTech,1425161.0
Chile,2021-04-11,Sinovac,10636482.0
Chile,2021-04-12,Pfizer/BioNTech,1489987.0
Chile,2021-04-12,Sinovac,10808865.0
Chile,2021-04-13,Pfizer/BioNTech,1578257.0
Chile,2021-04-13,Sinovac,10956045.0
Chile,2021-04-14,Pfizer/BioNTech,1667837.0
Chile,2021-04-14,Sinovac,11096126.0
Chile,2021-04-15,Pfizer/BioNTech,1735918.0
Chile,2021-04-15,Sinovac,11235369.0
Chile,2021-04-16,Pfizer/BioNTech,1786700.0
Chile,2021-04-16,Sinovac,11378948.0
Chile,2021-04-17,Pfizer/BioNTech,1792632.0
Chile,2021-04-17,Sinovac,11395317.0
Chile,2021-04-18,Pfizer/BioNTech,1793312.0
Chile,2021-04-18,Sinovac,11397280.0
Chile,2021-04-19,Pfizer/BioNTech,1817380.0
Chile,2021-04-19,Sinovac,11568440.0
Chile,2021-04-20,Pfizer/BioNTech,1861896.0
Chile,2021-04-20,Sinovac,11713432.0
Chile,2021-04-21,Pfizer/BioNTech,1907984.0
Chile,2021-04-21,Sinovac,11845044.0
Chile,2021-04-22,Pfizer/BioNTech,1955139.0
Chile,2021-04-22,Sinovac,11998721.0
Chile,2021-04-23,Pfizer/BioNTech,1984148.0
Chile,2021-04-23,Sinovac,12153458.0
Chile,2021-04-24,Pfizer/BioNTech,1986548.0
Chile,2021-04-24,Sinovac,12168755.0
Chile,2021-04-25,Pfizer/BioNTech,1986550.0
Chile,2021-04-25,Sinovac,12169798.0
Chile,2021-04-26,Pfizer/BioNTech,2031948.0
Chile,2021-04-26,Sinovac,12321275.0
Chile,2021-04-27,Pfizer/BioNTech,2095849.0
Chile,2021-04-27,Sinovac,12429016.0
Chile,2021-04-28,Oxford/AstraZeneca,3607.0
Chile,2021-04-28,Pfizer/BioNTech,2150751.0
Chile,2021-04-28,Sinovac,12539757.0
Chile,2021-04-29,Oxford/AstraZeneca,10152.0
Chile,2021-04-29,Pfizer/BioNTech,2183343.0
Chile,2021-04-29,Sinovac,12656164.0
Chile,2021-04-30,Oxford/AstraZeneca,23881.0
Chile,2021-04-30,Pfizer/BioNTech,2214412.0
Chile,2021-04-30,Sinovac,12699306.0
Chile,2021-05-01,Oxford/AstraZeneca,24167.0
Chile,2021-05-01,Pfizer/BioNTech,2215589.0
Chile,2021-05-01,Sinovac,12700145.0
Chile,2021-05-02,Oxford/AstraZeneca,24349.0
Chile,2021-05-02,Pfizer/BioNTech,2215981.0
Chile,2021-05-02,Sinovac,12701036.0
Chile,2021-05-03,Oxford/AstraZeneca,44448.0
Chile,2021-05-03,Pfizer/BioNTech,2239904.0
Chile,2021-05-03,Sinovac,12809021.0
Chile,2021-05-04,Oxford/AstraZeneca,61221.0
Chile,2021-05-04,Pfizer/BioNTech,2286092.0
Chile,2021-05-04,Sinovac,12915848.0
Chile,2021-05-05,Oxford/AstraZeneca,71049.0
Chile,2021-05-05,Pfizer/BioNTech,2334710.0
Chile,2021-05-05,Sinovac,13032684.0
Chile,2021-05-06,Oxford/AstraZeneca,78266.0
Chile,2021-05-06,Pfizer/BioNTech,2375632.0
Chile,2021-05-06,Sinovac,13142928.0
Chile,2021-05-07,Oxford/AstraZeneca,82413.0
Chile,2021-05-07,Pfizer/BioNTech,2409669.0
Chile,2021-05-07,Sinovac,13252802.0
Chile,2021-05-08,Oxford/AstraZeneca,83083.0
Chile,2021-05-08,Pfizer/BioNTech,2415410.0
Chile,2021-05-08,Sinovac,13271994.0
Chile,2021-05-09,Oxford/AstraZeneca,83153.0
Chile,2021-05-09,Pfizer/BioNTech,2415476.0
Chile,2021-05-09,Sinovac,13273266.0
Chile,2021-05-10,Oxford/AstraZeneca,86109.0
Chile,2021-05-10,Pfizer/BioNTech,2455027.0
Chile,2021-05-10,Sinovac,13404625.0
Chile,2021-05-11,Oxford/AstraZeneca,88091.0
Chile,2021-05-11,Pfizer/BioNTech,2521244.0
Chile,2021-05-11,Sinovac,13529290.0
Chile,2021-05-12,Oxford/AstraZeneca,89759.0
Chile,2021-05-12,Pfizer/BioNTech,2580761.0
Chile,2021-05-12,Sinovac,13651556.0
Chile,2021-05-13,Oxford/AstraZeneca,90311.0
Chile,2021-05-13,Pfizer/BioNTech,2628725.0
Chile,2021-05-13,Sinovac,13760801.0
Chile,2021-05-14,Oxford/AstraZeneca,90554.0
Chile,2021-05-14,Pfizer/BioNTech,2673687.0
Chile,2021-05-14,Sinovac,13875156.0
Chile,2021-05-15,Oxford/AstraZeneca,90594.0
Chile,2021-05-15,Pfizer/BioNTech,2673982.0
Chile,2021-05-15,Sinovac,13876282.0
Chile,2021-05-16,Oxford/AstraZeneca,90594.0
Chile,2021-05-16,Pfizer/BioNTech,2674067.0
Chile,2021-05-16,Sinovac,13876638.0
Chile,2021-05-17,Oxford/AstraZeneca,90889.0
Chile,2021-05-17,Pfizer/BioNTech,2727488.0
Chile,2021-05-17,Sinovac,13994710.0
Chile,2021-05-18,Oxford/AstraZeneca,92319.0
Chile,2021-05-18,Pfizer/BioNTech,2806207.0
Chile,2021-05-18,Sinovac,14098491.0
Chile,2021-05-19,Oxford/AstraZeneca,98838.0
Chile,2021-05-19,Pfizer/BioNTech,2885801.0
Chile,2021-05-19,Sinovac,14179477.0
Chile,2021-05-20,Oxford/AstraZeneca,105557.0
Chile,2021-05-20,Pfizer/BioNTech,2956847.0
Chile,2021-05-20,Sinovac,14293683.0
Chile,2021-05-21,Oxford/AstraZeneca,105628.0
Chile,2021-05-21,Pfizer/BioNTech,2963903.0
Chile,2021-05-21,Sinovac,14296233.0
Chile,2021-05-22,Oxford/AstraZeneca,106121.0
Chile,2021-05-22,Pfizer/BioNTech,2976550.0
Chile,2021-05-22,Sinovac,14316255.0
Chile,2021-05-23,Oxford/AstraZeneca,106141.0
Chile,2021-05-23,Pfizer/BioNTech,2977680.0
Chile,2021-05-23,Sinovac,14319392.0
Chile,2021-05-24,Oxford/AstraZeneca,118553.0
Chile,2021-05-24,Pfizer/BioNTech,3051977.0
Chile,2021-05-24,Sinovac,14469816.0
Chile,2021-05-25,Oxford/AstraZeneca,136129.0
Chile,2021-05-25,Pfizer/BioNTech,3163510.0
Chile,2021-05-25,Sinovac,14587615.0
Chile,2021-05-26,Oxford/AstraZeneca,161517.0
Chile,2021-05-26,Pfizer/BioNTech,3237741.0
Chile,2021-05-26,Sinovac,14717132.0
Chile,2021-05-27,Oxford/AstraZeneca,195453.0
Chile,2021-05-27,Pfizer/BioNTech,3294504.0
Chile,2021-05-27,Sinovac,14829744.0
Chile,2021-05-28,Oxford/AstraZeneca,227558.0
Chile,2021-05-28,Pfizer/BioNTech,3342596.0
Chile,2021-05-28,Sinovac,14935989.0
Chile,2021-05-29,Oxford/AstraZeneca,236002.0
Chile,2021-05-29,Pfizer/BioNTech,3354861.0
Chile,2021-05-29,Sinovac,14962676.0
Chile,2021-05-30,Oxford/AstraZeneca,237396.0
Chile,2021-05-30,Pfizer/BioNTech,3356422.0
Chile,2021-05-30,Sinovac,14969817.0
Chile,2021-05-31,CanSino,74.0
Chile,2021-05-31,Oxford/AstraZeneca,281197.0
Chile,2021-05-31,Pfizer/BioNTech,3424601.0
Chile,2021-05-31,Sinovac,15073577.0
Chile,2021-06-01,CanSino,10467.0
Chile,2021-06-01,Oxford/AstraZeneca,326614.0
Chile,2021-06-01,Pfizer/BioNTech,3528011.0
Chile,2021-06-01,Sinovac,15135939.0
Chile,2021-06-02,CanSino,33798.0
Chile,2021-06-02,Oxford/AstraZeneca,359101.0
Chile,2021-06-02,Pfizer/BioNTech,3608135.0
Chile,2021-06-02,Sinovac,15204319.0
Chile,2021-06-03,CanSino,73428.0
Chile,2021-06-03,Oxford/AstraZeneca,361447.0
Chile,2021-06-03,Pfizer/BioNTech,3655720.0
Chile,2021-06-03,Sinovac,15278645.0
Chile,2021-06-04,CanSino,107816.0
Chile,2021-06-04,Oxford/AstraZeneca,363002.0
Chile,2021-06-04,Pfizer/BioNTech,3680264.0
Chile,2021-06-04,Sinovac,15363462.0
Chile,2021-06-05,CanSino,117727.0
Chile,2021-06-05,Oxford/AstraZeneca,363312.0
Chile,2021-06-05,Pfizer/BioNTech,3685381.0
Chile,2021-06-05,Sinovac,15385863.0
Chile,2021-06-06,CanSino,119518.0
Chile,2021-06-06,Oxford/AstraZeneca,363342.0
Chile,2021-06-06,Pfizer/BioNTech,3685974.0
Chile,2021-06-06,Sinovac,15388461.0
Chile,2021-06-07,CanSino,146999.0
Chile,2021-06-07,Oxford/AstraZeneca,365299.0
Chile,2021-06-07,Pfizer/BioNTech,3697727.0
Chile,2021-06-07,Sinovac,15528813.0
Chile,2021-06-08,CanSino,167091.0
Chile,2021-06-08,Oxford/AstraZeneca,366986.0
Chile,2021-06-08,Pfizer/BioNTech,3711392.0
Chile,2021-06-08,Sinovac,15678264.0
Chile,2021-06-09,CanSino,183824.0
Chile,2021-06-09,Oxford/AstraZeneca,368957.0
Chile,2021-06-09,Pfizer/BioNTech,3723697.0
Chile,2021-06-09,Sinovac,15841033.0
Chile,2021-06-10,CanSino,196991.0
Chile,2021-06-10,Oxford/AstraZeneca,370246.0
Chile,2021-06-10,Pfizer/BioNTech,3737681.0
Chile,2021-06-10,Sinovac,16015816.0
Chile,2021-06-11,CanSino,201037.0
Chile,2021-06-11,Oxford/AstraZeneca,371482.0
Chile,2021-06-11,Pfizer/BioNTech,3754587.0
Chile,2021-06-11,Sinovac,16172726.0
Chile,2021-06-12,CanSino,201430.0
Chile,2021-06-12,Oxford/AstraZeneca,371810.0
Chile,2021-06-12,Pfizer/BioNTech,3757403.0
Chile,2021-06-12,Sinovac,16201713.0
Chile,2021-06-13,CanSino,201480.0
Chile,2021-06-13,Oxford/AstraZeneca,371825.0
Chile,2021-06-13,Pfizer/BioNTech,3757948.0
Chile,2021-06-13,Sinovac,16203176.0
Chile,2021-06-14,CanSino,205662.0
Chile,2021-06-14,Oxford/AstraZeneca,372998.0
Chile,2021-06-14,Pfizer/BioNTech,3790032.0
Chile,2021-06-14,Sinovac,16387558.0
Chile,2021-06-15,CanSino,209343.0
Chile,2021-06-15,Oxford/AstraZeneca,373817.0
Chile,2021-06-15,Pfizer/BioNTech,3843298.0
Chile,2021-06-15,Sinovac,16540709.0
Chile,2021-06-16,CanSino,213297.0
Chile,2021-06-16,Oxford/AstraZeneca,374685.0
Chile,2021-06-16,Pfizer/BioNTech,3915009.0
Chile,2021-06-16,Sinovac,16691209.0
Chile,2021-06-17,CanSino,216340.0
Chile,2021-06-17,Oxford/AstraZeneca,375466.0
Chile,2021-06-17,Pfizer/BioNTech,3981806.0
Chile,2021-06-17,Sinovac,16804717.0
Chile,2021-06-18,CanSino,218717.0
Chile,2021-06-18,Oxford/AstraZeneca,376313.0
Chile,2021-06-18,Pfizer/BioNTech,4019422.0
Chile,2021-06-18,Sinovac,16871220.0
Chile,2021-06-19,CanSino,218995.0
Chile,2021-06-19,Oxford/AstraZeneca,376457.0
Chile,2021-06-19,Pfizer/BioNTech,4030944.0
Chile,2021-06-19,Sinovac,16896037.0
Chile,2021-06-20,CanSino,219007.0
Chile,2021-06-20,Oxford/AstraZeneca,376467.0
Chile,2021-06-20,Pfizer/BioNTech,4032175.0
Chile,2021-06-20,Sinovac,16898744.0
Chile,2021-06-21,CanSino,219086.0
Chile,2021-06-21,Oxford/AstraZeneca,376590.0
Chile,2021-06-21,Pfizer/BioNTech,4041903.0
Chile,2021-06-21,Sinovac,16908591.0
Chile,2021-06-22,CanSino,222851.0
Chile,2021-06-22,Oxford/AstraZeneca,378421.0
Chile,2021-06-22,Pfizer/BioNTech,4205207.0
Chile,2021-06-22,Sinovac,17048827.0
Chile,2021-06-23,CanSino,235282.0
Chile,2021-06-23,Oxford/AstraZeneca,380691.0
Chile,2021-06-23,Pfizer/BioNTech,4320726.0
Chile,2021-06-23,Sinovac,17170432.0
Chile,2021-06-24,CanSino,298882.0
Chile,2021-06-24,Oxford/AstraZeneca,384150.0
Chile,2021-06-24,Pfizer/BioNTech,4406942.0
Chile,2021-06-24,Sinovac,17270560.0
Chile,2021-06-25,CanSino,349028.0
Chile,2021-06-25,Oxford/AstraZeneca,388215.0
Chile,2021-06-25,Pfizer/BioNTech,4479778.0
Chile,2021-06-25,Sinovac,17354943.0
Chile,2021-06-26,CanSino,359105.0
Chile,2021-06-26,Oxford/AstraZeneca,389457.0
Chile,2021-06-26,Pfizer/BioNTech,4500812.0
Chile,2021-06-26,Sinovac,17375560.0
Chile,2021-06-27,CanSino,360361.0
Chile,2021-06-27,Oxford/AstraZeneca,389548.0
Chile,2021-06-27,Pfizer/BioNTech,4503062.0
Chile,2021-06-27,Sinovac,17377640.0
Chile,2021-06-28,CanSino,361588.0
Chile,2021-06-28,Oxford/AstraZeneca,389714.0
Chile,2021-06-28,Pfizer/BioNTech,4505765.0
Chile,2021-06-28,Sinovac,17379166.0
Chile,2021-06-29,CanSino,393513.0
Chile,2021-06-29,Oxford/AstraZeneca,395533.0
Chile,2021-06-29,Pfizer/BioNTech,4639551.0
Chile,2021-06-29,Sinovac,17457232.0
Chile,2021-06-30,CanSino,416434.0
Chile,2021-06-30,Oxford/AstraZeneca,399803.0
Chile,2021-06-30,Pfizer/BioNTech,4771829.0
Chile,2021-06-30,Sinovac,17502943.0
Chile,2021-07-01,CanSino,430457.0
Chile,2021-07-01,Oxford/AstraZeneca,402855.0
Chile,2021-07-01,Pfizer/BioNTech,4907098.0
Chile,2021-07-01,Sinovac,17533531.0
Chile,2021-07-02,CanSino,441939.0
Chile,2021-07-02,Oxford/AstraZeneca,405443.0
Chile,2021-07-02,Pfizer/BioNTech,5005030.0
Chile,2021-07-02,Sinovac,17563420.0
Chile,2021-07-03,CanSino,445372.0
Chile,2021-07-03,Oxford/AstraZeneca,406035.0
Chile,2021-07-03,Pfizer/BioNTech,5028357.0
Chile,2021-07-03,Sinovac,17574074.0
Chile,2021-07-04,CanSino,445774.0
Chile,2021-07-04,Oxford/AstraZeneca,406103.0
Chile,2021-07-04,Pfizer/BioNTech,5031361.0
Chile,2021-07-04,Sinovac,17575122.0
Chile,2021-07-05,CanSino,456190.0
Chile,2021-07-05,Oxford/AstraZeneca,409961.0
Chile,2021-07-05,Pfizer/BioNTech,5125218.0
Chile,2021-07-05,Sinovac,17622327.0
Chile,2021-07-06,CanSino,463785.0
Chile,2021-07-06,Oxford/AstraZeneca,413569.0
Chile,2021-07-06,Pfizer/BioNTech,5194818.0
Chile,2021-07-06,Sinovac,17672024.0
Chile,2021-07-07,CanSino,468586.0
Chile,2021-07-07,Oxford/AstraZeneca,416636.0
Chile,2021-07-07,Pfizer/BioNTech,5288644.0
Chile,2021-07-07,Sinovac,17732621.0
Chile,2021-07-08,CanSino,472458.0
Chile,2021-07-08,Oxford/AstraZeneca,418867.0
Chile,2021-07-08,Pfizer/BioNTech,5365039.0
Chile,2021-07-08,Sinovac,17806891.0
Chile,2021-07-09,CanSino,476376.0
Chile,2021-07-09,Oxford/AstraZeneca,421208.0
Chile,2021-07-09,Pfizer/BioNTech,5433886.0
Chile,2021-07-09,Sinovac,17871368.0
Chile,2021-07-10,CanSino,477950.0
Chile,2021-07-10,Oxford/AstraZeneca,422230.0
Chile,2021-07-10,Pfizer/BioNTech,5458970.0
Chile,2021-07-10,Sinovac,17887164.0
Chile,2021-07-11,CanSino,478122.0
Chile,2021-07-11,Oxford/AstraZeneca,422310.0
Chile,2021-07-11,Pfizer/BioNTech,5462232.0
Chile,2021-07-11,Sinovac,17888773.0
Chile,2021-07-12,CanSino,482212.0
Chile,2021-07-12,Oxford/AstraZeneca,424980.0
Chile,2021-07-12,Pfizer/BioNTech,5549196.0
Chile,2021-07-12,Sinovac,17975000.0
Chile,2021-07-13,CanSino,485048.0
Chile,2021-07-13,Oxford/AstraZeneca,426831.0
Chile,2021-07-13,Pfizer/BioNTech,5652663.0
Chile,2021-07-13,Sinovac,18051062.0
Chile,2021-07-14,CanSino,487775.0
Chile,2021-07-14,Oxford/AstraZeneca,428384.0
Chile,2021-07-14,Pfizer/BioNTech,5727542.0
Chile,2021-07-14,Sinovac,18134903.0
Chile,2021-07-15,CanSino,493088.0
Chile,2021-07-15,Oxford/AstraZeneca,431605.0
Chile,2021-07-15,Pfizer/BioNTech,5794576.0
Chile,2021-07-15,Sinovac,18226838.0
Chile,2021-07-16,CanSino,493185.0
Chile,2021-07-16,Oxford/AstraZeneca,431715.0
Chile,2021-07-16,Pfizer/BioNTech,5797033.0
Chile,2021-07-16,Sinovac,18229008.0
Chile,2021-07-17,CanSino,493654.0
Chile,2021-07-17,Oxford/AstraZeneca,432038.0
Chile,2021-07-17,Pfizer/BioNTech,5806276.0
Chile,2021-07-17,Sinovac,18242886.0
Chile,2021-07-18,CanSino,493756.0
Chile,2021-07-18,Oxford/AstraZeneca,432038.0
Chile,2021-07-18,Pfizer/BioNTech,5807150.0
Chile,2021-07-18,Sinovac,18244149.0
Chile,2021-07-19,CanSino,496392.0
Chile,2021-07-19,Oxford/AstraZeneca,433938.0
Chile,2021-07-19,Pfizer/BioNTech,5866187.0
Chile,2021-07-19,Sinovac,18304061.0
Chile,2021-07-20,CanSino,498128.0
Chile,2021-07-20,Oxford/AstraZeneca,435905.0
Chile,2021-07-20,Pfizer/BioNTech,5946051.0
Chile,2021-07-20,Sinovac,18355054.0
Chile,2021-07-21,CanSino,499531.0
Chile,2021-07-21,Oxford/AstraZeneca,438357.0
Chile,2021-07-21,Pfizer/BioNTech,6006165.0
Chile,2021-07-21,Sinovac,18396003.0
Chile,2021-07-22,CanSino,501125.0
Chile,2021-07-22,Oxford/AstraZeneca,440898.0
Chile,2021-07-22,Pfizer/BioNTech,6051381.0
Chile,2021-07-22,Sinovac,18425115.0
Chile,2021-07-23,CanSino,502354.0
Chile,2021-07-23,Oxford/AstraZeneca,444894.0
Chile,2021-07-23,Pfizer/BioNTech,6140443.0
Chile,2021-07-23,Sinovac,18446987.0
Chile,2021-07-24,CanSino,503782.0
Chile,2021-07-24,Oxford/AstraZeneca,446165.0
Chile,2021-07-24,Pfizer/BioNTech,6155506.0
Chile,2021-07-24,Sinovac,18463860.0
Chile,2021-07-25,CanSino,503824.0
Chile,2021-07-25,Oxford/AstraZeneca,446198.0
Chile,2021-07-25,Pfizer/BioNTech,6156747.0
Chile,2021-07-25,Sinovac,18465510.0
Chile,2021-07-26,CanSino,504775.0
Chile,2021-07-26,Oxford/AstraZeneca,449496.0
Chile,2021-07-26,Pfizer/BioNTech,6195527.0
Chile,2021-07-26,Sinovac,18479333.0
