location,date,vaccine,total_vaccinations
Finland,2021-05-21,Oxford/AstraZeneca,371365
Finland,2021-05-21,Pfizer/BioNTech,2046766
Finland,2021-05-28,Johnson&Johnson,0
Finland,2021-05-28,Moderna,245166
Finland,2021-05-28,Oxford/AstraZeneca,382800
Finland,2021-05-28,Pfizer/BioNTech,2268401
Finland,2021-06-04,Johnson&Johnson,0
Finland,2021-06-04,Moderna,281860
Finland,2021-06-04,Oxford/AstraZeneca,395251
Finland,2021-06-04,Pfizer/BioNTech,2512841
Finland,2021-06-11,Johnson&Johnson,0
Finland,2021-06-11,Moderna,309038
Finland,2021-06-11,Oxford/AstraZeneca,412069
Finland,2021-06-11,Pfizer/BioNTech,2803449
Finland,2021-06-18,Johnson&Johnson,0
Finland,2021-06-18,Moderna,340193
Finland,2021-06-18,Oxford/AstraZeneca,415962
Finland,2021-06-18,Pfizer/BioNTech,3100601
Finland,2021-06-25,Johnson&Johnson,0
Finland,2021-06-25,Moderna,362413
Finland,2021-06-25,Oxford/AstraZeneca,428678
Finland,2021-06-25,Pfizer/BioNTech,3315381
Finland,2021-07-02,Johnson&Johnson,0
Finland,2021-07-02,Moderna,385533
Finland,2021-07-02,Oxford/AstraZeneca,460612
Finland,2021-07-02,Pfizer/BioNTech,3565110
Finland,2021-07-09,Johnson&Johnson,0
Finland,2021-07-09,Moderna,414683
Finland,2021-07-09,Oxford/AstraZeneca,496752
Finland,2021-07-09,Pfizer/BioNTech,3790350
Finland,2021-07-16,Johnson&Johnson,0
Finland,2021-07-16,Moderna,437504
Finland,2021-07-16,Oxford/AstraZeneca,524094
Finland,2021-07-16,Pfizer/BioNTech,3991610
Finland,2021-07-23,Johnson&Johnson,0
Finland,2021-07-23,Moderna,467069
Finland,2021-07-23,Oxford/AstraZeneca,536509
Finland,2021-07-23,Pfizer/BioNTech,4207127
Finland,2021-07-30,Johnson&Johnson,0
Finland,2021-07-30,Moderna,501630
Finland,2021-07-30,Oxford/AstraZeneca,539235
Finland,2021-07-30,Pfizer/BioNTech,4428559
Finland,2021-08-06,Johnson&Johnson,0
Finland,2021-08-06,Moderna,542936
Finland,2021-08-06,Oxford/AstraZeneca,539932
Finland,2021-08-06,Pfizer/BioNTech,4635142
Finland,2021-08-13,Johnson&Johnson,0
Finland,2021-08-13,Moderna,581359
Finland,2021-08-13,Oxford/AstraZeneca,540057
Finland,2021-08-13,Pfizer/BioNTech,4849349
Finland,2021-08-20,Johnson&Johnson,0
Finland,2021-08-20,Moderna,616580
Finland,2021-08-20,Oxford/AstraZeneca,540179
Finland,2021-08-20,Pfizer/BioNTech,5047923
Finland,2021-08-27,Johnson&Johnson,0
Finland,2021-08-27,Moderna,643767
Finland,2021-08-27,Oxford/AstraZeneca,540242
Finland,2021-08-27,Pfizer/BioNTech,5226636
Finland,2021-09-03,Johnson&Johnson,0
Finland,2021-09-03,Moderna,668010
Finland,2021-09-03,Oxford/AstraZeneca,540272
Finland,2021-09-03,Pfizer/BioNTech,5407986
Finland,2021-09-10,Johnson&Johnson,0
Finland,2021-09-10,Moderna,695455
Finland,2021-09-10,Oxford/AstraZeneca,540302
Finland,2021-09-10,Pfizer/BioNTech,5562851
Finland,2021-09-17,Johnson&Johnson,0
Finland,2021-09-17,Moderna,720887
Finland,2021-09-17,Oxford/AstraZeneca,540330
Finland,2021-09-17,Pfizer/BioNTech,5666489
Finland,2021-09-24,Johnson&Johnson,0
Finland,2021-09-24,Moderna,754258
Finland,2021-09-24,Oxford/AstraZeneca,540373
Finland,2021-09-24,Pfizer/BioNTech,5767271
Finland,2021-10-01,Johnson&Johnson,0
Finland,2021-10-01,Moderna,775140
Finland,2021-10-01,Oxford/AstraZeneca,540422
Finland,2021-10-01,Pfizer/BioNTech,5863781
Finland,2021-10-08,Johnson&Johnson,0
Finland,2021-10-08,Moderna,790435
Finland,2021-10-08,Oxford/AstraZeneca,540459
Finland,2021-10-08,Pfizer/BioNTech,5943774
Finland,2021-10-15,Johnson&Johnson,0
Finland,2021-10-15,Moderna,801983
Finland,2021-10-15,Oxford/AstraZeneca,540493
Finland,2021-10-15,Pfizer/BioNTech,6021612
Finland,2021-10-22,Johnson&Johnson,0
Finland,2021-10-22,Moderna,813640
Finland,2021-10-22,Oxford/AstraZeneca,540538
Finland,2021-10-22,Pfizer/BioNTech,6092879
Finland,2021-10-29,Johnson&Johnson,0
Finland,2021-10-29,Moderna,826269
Finland,2021-10-29,Oxford/AstraZeneca,540553
Finland,2021-10-29,Pfizer/BioNTech,6162636
Finland,2021-11-05,Johnson&Johnson,0
Finland,2021-11-05,Moderna,835326
Finland,2021-11-05,Oxford/AstraZeneca,540583
Finland,2021-11-05,Pfizer/BioNTech,6219182
Finland,2021-11-12,Johnson&Johnson,0
Finland,2021-11-12,Moderna,843829
Finland,2021-11-12,Oxford/AstraZeneca,540598
Finland,2021-11-12,Pfizer/BioNTech,6281906
Finland,2021-11-19,Johnson&Johnson,0
Finland,2021-11-19,Moderna,852199
Finland,2021-11-19,Oxford/AstraZeneca,540640
Finland,2021-11-19,Pfizer/BioNTech,6360028
Finland,2021-11-26,Johnson&Johnson,0
Finland,2021-11-26,Moderna,861058
Finland,2021-11-26,Oxford/AstraZeneca,540723
Finland,2021-11-26,Pfizer/BioNTech,6461464
Finland,2021-12-03,Johnson&Johnson,0
Finland,2021-12-03,Moderna,873330
Finland,2021-12-03,Oxford/AstraZeneca,540751
Finland,2021-12-03,Pfizer/BioNTech,6597055
Finland,2021-12-10,Johnson&Johnson,0
Finland,2021-12-10,Moderna,890138
Finland,2021-12-10,Oxford/AstraZeneca,540763
Finland,2021-12-10,Pfizer/BioNTech,6763247
Finland,2021-12-17,Johnson&Johnson,0
Finland,2021-12-17,Moderna,928942
Finland,2021-12-17,Oxford/AstraZeneca,540766
Finland,2021-12-17,Pfizer/BioNTech,7010115
Finland,2021-12-24,Johnson&Johnson,0
Finland,2021-12-24,Moderna,973081
Finland,2021-12-24,Oxford/AstraZeneca,540775
Finland,2021-12-24,Pfizer/BioNTech,7178883
Finland,2021-12-31,Johnson&Johnson,0
Finland,2021-12-31,Moderna,1068334
Finland,2021-12-31,Oxford/AstraZeneca,540780
Finland,2021-12-31,Pfizer/BioNTech,7358796
Finland,2022-01-07,Johnson&Johnson,0
Finland,2022-01-07,Moderna,1192617
Finland,2022-01-07,Oxford/AstraZeneca,540782
Finland,2022-01-07,Pfizer/BioNTech,7596478
Finland,2022-01-14,Johnson&Johnson,0
Finland,2022-01-14,Moderna,1339033
Finland,2022-01-14,Oxford/AstraZeneca,540786
Finland,2022-01-14,Pfizer/BioNTech,7869740
Finland,2022-01-21,Johnson&Johnson,0
Finland,2022-01-21,Moderna,1383970
Finland,2022-01-21,Oxford/AstraZeneca,540786
Finland,2022-01-21,Pfizer/BioNTech,7942823
