location,date,vaccine,total_vaccinations
Spain,2021-12-17,Pfizer/BioNTech,53768153
Spain,2021-12-24,Johnson&Johnson,1982552
Spain,2021-12-24,Moderna,14187896
Spain,2021-12-24,Oxford/AstraZeneca,9796453
Spain,2021-12-24,Pfizer/BioNTech,54282148
Spain,2021-12-31,Johnson&Johnson,1982583
Spain,2021-12-31,Moderna,15456490
Spain,2021-12-31,Oxford/AstraZeneca,9796464
Spain,2021-12-31,Pfizer/BioNTech,54651737
Spain,2022-01-07,Johnson&Johnson,1982591
Spain,2022-01-07,Moderna,16680774
Spain,2022-01-07,Oxford/AstraZeneca,9796477
Spain,2022-01-07,Pfizer/BioNTech,54986105
Spain,2022-01-14,Johnson&Johnson,1982621
Spain,2022-01-14,Moderna,18316730
Spain,2022-01-14,Oxford/AstraZeneca,9796488
Spain,2022-01-14,Pfizer/BioNTech,55459940
Spain,2022-01-21,Johnson&Johnson,1982639
Spain,2022-01-21,Moderna,19794772
Spain,2022-01-21,Oxford/AstraZeneca,9796496
Spain,2022-01-21,Pfizer/BioNTech,55983973
Spain,2022-01-28,Johnson&Johnson,1982658
Spain,2022-01-28,Moderna,20892987
Spain,2022-01-28,Oxford/AstraZeneca,9796499
Spain,2022-01-28,Pfizer/BioNTech,56574288
Spain,2022-02-04,Johnson&Johnson,1982658
Spain,2022-02-04,Moderna,21296200
Spain,2022-02-04,Oxford/AstraZeneca,9796500
Spain,2022-02-04,Pfizer/BioNTech,56808097
