location,date,vaccine,total_vaccinations
Netherlands,2021-06-25,Pfizer/BioNTech,10944385
Netherlands,2021-07-02,Johnson&Johnson,672479
Netherlands,2021-07-02,Moderna,1308757
Netherlands,2021-07-02,Oxford/AstraZeneca,2780075
Netherlands,2021-07-02,Pfizer/BioNTech,11989794
Netherlands,2021-07-09,Johnson&Johnson,741644
Netherlands,2021-07-09,Moderna,1517117
Netherlands,2021-07-09,Oxford/AstraZeneca,2800037
Netherlands,2021-07-09,Pfizer/BioNTech,12809862
Netherlands,2021-07-16,Johnson&Johnson,755595
Netherlands,2021-07-16,Moderna,1657028
Netherlands,2021-07-16,Oxford/AstraZeneca,2800324
Netherlands,2021-07-16,Pfizer/BioNTech,13640998
Netherlands,2021-07-23,Johnson&Johnson,764731
Netherlands,2021-07-23,Moderna,1756303
Netherlands,2021-07-23,Oxford/AstraZeneca,2800439
Netherlands,2021-07-23,Pfizer/BioNTech,14267734
Netherlands,2021-07-30,Johnson&Johnson,772032
Netherlands,2021-07-30,Moderna,1806314
Netherlands,2021-07-30,Oxford/AstraZeneca,2800500
Netherlands,2021-07-30,Pfizer/BioNTech,14922984
Netherlands,2021-08-06,Johnson&Johnson,777464
Netherlands,2021-08-06,Moderna,1842477
Netherlands,2021-08-06,Oxford/AstraZeneca,2800532
Netherlands,2021-08-06,Pfizer/BioNTech,15631374
Netherlands,2021-08-13,Johnson&Johnson,782001
Netherlands,2021-08-13,Moderna,1918220
Netherlands,2021-08-13,Oxford/AstraZeneca,2800546
Netherlands,2021-08-13,Pfizer/BioNTech,16133371
Netherlands,2021-08-20,Johnson&Johnson,785774
Netherlands,2021-08-20,Moderna,1940311
Netherlands,2021-08-20,Oxford/AstraZeneca,2800567
Netherlands,2021-08-20,Pfizer/BioNTech,16271945
Netherlands,2021-08-27,Johnson&Johnson,789080
Netherlands,2021-08-27,Moderna,1951502
Netherlands,2021-08-27,Oxford/AstraZeneca,2800568
Netherlands,2021-08-27,Pfizer/BioNTech,16393543
Netherlands,2021-09-03,Johnson&Johnson,792257
Netherlands,2021-09-03,Moderna,1957239
Netherlands,2021-09-03,Oxford/AstraZeneca,2800572
Netherlands,2021-09-03,Pfizer/BioNTech,16500278
Netherlands,2021-09-10,Johnson&Johnson,795412
Netherlands,2021-09-10,Moderna,1959632
Netherlands,2021-09-10,Oxford/AstraZeneca,2800581
Netherlands,2021-09-10,Pfizer/BioNTech,16579342
Netherlands,2021-09-17,Johnson&Johnson,802017
Netherlands,2021-09-17,Moderna,1961771
Netherlands,2021-09-17,Oxford/AstraZeneca,2800590
Netherlands,2021-09-17,Pfizer/BioNTech,16671873
Netherlands,2021-09-24,Johnson&Johnson,815662
Netherlands,2021-09-24,Moderna,1963950
Netherlands,2021-09-24,Oxford/AstraZeneca,2800596
Netherlands,2021-09-24,Pfizer/BioNTech,16756544
Netherlands,2021-10-01,Johnson&Johnson,829052
Netherlands,2021-10-01,Moderna,1965919
Netherlands,2021-10-01,Oxford/AstraZeneca,2800627
Netherlands,2021-10-01,Pfizer/BioNTech,16830498
Netherlands,2021-10-08,Johnson&Johnson,833478
Netherlands,2021-10-08,Moderna,1967016
Netherlands,2021-10-08,Oxford/AstraZeneca,2800655
Netherlands,2021-10-08,Pfizer/BioNTech,16898182
Netherlands,2021-10-15,Johnson&Johnson,837430
Netherlands,2021-10-15,Moderna,1968425
Netherlands,2021-10-15,Oxford/AstraZeneca,2800692
Netherlands,2021-10-15,Pfizer/BioNTech,16973631
Netherlands,2021-10-22,Johnson&Johnson,840799
Netherlands,2021-10-22,Moderna,1969782
Netherlands,2021-10-22,Oxford/AstraZeneca,2800727
Netherlands,2021-10-22,Pfizer/BioNTech,17051536
Netherlands,2021-10-29,Johnson&Johnson,845381
Netherlands,2021-10-29,Moderna,1971169
Netherlands,2021-10-29,Oxford/AstraZeneca,2800741
Netherlands,2021-10-29,Pfizer/BioNTech,17134444
Netherlands,2021-11-05,Johnson&Johnson,853864
Netherlands,2021-11-05,Moderna,1972346
Netherlands,2021-11-05,Oxford/AstraZeneca,2800741
Netherlands,2021-11-05,Pfizer/BioNTech,17226433
Netherlands,2021-11-12,Johnson&Johnson,858745
Netherlands,2021-11-12,Moderna,1973968
Netherlands,2021-11-12,Oxford/AstraZeneca,2800741
Netherlands,2021-11-12,Pfizer/BioNTech,17319040
Netherlands,2021-11-19,Johnson&Johnson,861839
Netherlands,2021-11-19,Moderna,1977997
Netherlands,2021-11-19,Oxford/AstraZeneca,2800742
Netherlands,2021-11-19,Pfizer/BioNTech,17406052
Netherlands,2021-11-26,Johnson&Johnson,864040
Netherlands,2021-11-26,Moderna,2004833
Netherlands,2021-11-26,Oxford/AstraZeneca,2800746
Netherlands,2021-11-26,Pfizer/BioNTech,17633183
Netherlands,2021-12-03,Johnson&Johnson,865286
Netherlands,2021-12-03,Moderna,2091173
Netherlands,2021-12-03,Oxford/AstraZeneca,2800748
Netherlands,2021-12-03,Pfizer/BioNTech,17941730
Netherlands,2021-12-10,Johnson&Johnson,866205
Netherlands,2021-12-10,Moderna,2352665
Netherlands,2021-12-10,Oxford/AstraZeneca,2800749
Netherlands,2021-12-10,Pfizer/BioNTech,18277368
Netherlands,2021-12-17,Johnson&Johnson,866820
Netherlands,2021-12-17,Moderna,2949671
Netherlands,2021-12-17,Oxford/AstraZeneca,2800753
Netherlands,2021-12-17,Pfizer/BioNTech,18590059
Netherlands,2021-12-24,Johnson&Johnson,866984
Netherlands,2021-12-24,Moderna,3823804
Netherlands,2021-12-24,Oxford/AstraZeneca,2800756
Netherlands,2021-12-24,Pfizer/BioNTech,19003067
Netherlands,2021-12-31,Johnson&Johnson,867185
Netherlands,2021-12-31,Moderna,4977564
Netherlands,2021-12-31,Oxford/AstraZeneca,2800756
Netherlands,2021-12-31,Pfizer/BioNTech,19473529
Netherlands,2022-01-07,Johnson&Johnson,867386
Netherlands,2022-01-07,Moderna,5871375
Netherlands,2022-01-07,Oxford/AstraZeneca,2800757
Netherlands,2022-01-07,Pfizer/BioNTech,20467666
Netherlands,2022-01-14,Johnson&Johnson,867608
Netherlands,2022-01-14,Moderna,6226570
Netherlands,2022-01-14,Oxford/AstraZeneca,2800757
Netherlands,2022-01-14,Pfizer/BioNTech,21248536
Netherlands,2022-01-21,Johnson&Johnson,867729
Netherlands,2022-01-21,Moderna,6325376
Netherlands,2022-01-21,Oxford/AstraZeneca,2800758
Netherlands,2022-01-21,Pfizer/BioNTech,21602743
Netherlands,2022-01-28,Johnson&Johnson,867918
Netherlands,2022-01-28,Moderna,6351577
Netherlands,2022-01-28,Oxford/AstraZeneca,2800758
Netherlands,2022-01-28,Pfizer/BioNTech,21824388
Netherlands,2022-02-04,Johnson&Johnson,868018
Netherlands,2022-02-04,Moderna,6359148
Netherlands,2022-02-04,Oxford/AstraZeneca,2800758
Netherlands,2022-02-04,Pfizer/BioNTech,22021629
